,meas_wmax,wmax_047,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
0,0.228,0.14117294518523765,1,2-16R,3,2,1.7209776510422774,35.049999999999976,198.08348109839045,12.7,0.0174539033302085,2,2,1,1
1,0.303,0.19516124408819568,1,2-16R,4,2,2.2407371150845345,35.049999999999976,258.48224516667364,12.7,0.0174539033302085,2,2,1,1
2,0.303,0.1557164048579194,1,2-16T,3,2,1.5230735027274478,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
3,0.344,0.2145116450994729,1,2-16T,4,2,1.9891471128381657,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
4,0.446,0.2671217924486711,1,2-16T,5,2,2.405287983054968,35.049999999999976,340.3258668771513,12.7,0.0174539033302085,2,2,1,1
5,0.252,0.16035634276920283,1,2-24R,2,2,1.2711711495919569,35.049999999999976,197.30800034554832,12.7,0.0153020522347034,1,2,1,1
6,0.391,0.29430779112847005,1,2-24R,3,2,2.109796622656963,35.049999999999976,328.6324485774948,12.7,0.0153020522347034,2,2,1,1
7,0.148,0.09103141290927913,1,2-32R1,2,2,1.6713671977421114,35.00000000000002,157.36757000838156,12.7,0.0249525718711917,2,2,1,1
8,0.251,0.17448403122359113,1,2-32R1,3,2,2.803583686535155,35.00000000000002,265.04735031747714,12.7,0.0249525718711917,2,2,1,1
9,0.279,0.11092926944771592,1,2-4.75T,4,2,2.7557042489660666,35.17999999999997,191.1045215188624,12.7,0.0383649706486183,2,2,1,1
10,0.392,0.1585523147712441,1,2-4.75T,5,2,3.685897743816651,35.17999999999997,255.8974991437278,12.7,0.0383649706486183,2,2,1,1
11,0.4233717399409609,0.19197825387644346,1,2-4.75T,6,2,4.3370341345997,35.17999999999997,301.3452136588619,12.7,0.0383649706486183,2,2,1,1
12,0.188,0.10518626206665121,1,2-8R,2,2,2.6580586302820026,35.049999999999976,186.87876303806135,12.7,0.0349078066604171,2,2,1,1
13,0.254,0.15007704732051158,1,2-8R,3,2,3.532183462814829,35.049999999999976,249.3760073123149,12.7,0.0349078066604171,2,2,1,1
14,0.176,0.13517503635860523,1,2-8T,3,2,1.635633044825464,35.049999999999976,191.9465075298567,12.7,0.0174539033302085,2,2,1,1
15,0.275,0.18903626417937186,1,2-8T,4,2,2.148769759073008,35.049999999999976,252.47512226345737,12.7,0.0174539033302085,2,2,1,1
16,0.38,0.2509437484491409,1,2-8T,5,2,2.736743614003816,35.049999999999976,322.0338043867156,12.7,0.0174539033302085,2,2,1,1
17,0.406,0.23877140049574785,1,3-S2,3,2,0.8026876628081269,44.44999999999998,197.36542245722396,12.700000000000005,0.0087266462599716,1,2,1,1
18,0.115,0.15525895320035055,2,R17,3,2,2.903560298989625,30.0,208.1364770305348,16.0,0.028519422670886,2,2,1,1
19,0.13,0.20403760114431377,2,R17,4,2,3.629593556735535,30.0,260.97317682222905,16.0,0.028519422670886,2,2,1,1
20,0.15,0.2531580890482036,2,R17,5,2,4.355435903816773,30.0,314.1839293348618,16.0,0.028519422670886,2,2,1,1
21,0.165,0.2531580890482036,2,R17,6,2,4.355435903816773,30.0,314.1839293348618,16.0,0.028519422670886,2,2,14,1
22,0.125,0.1239328544179117,2,R18,3,2,1.5492389508955433,20.0,191.1342290475247,12.341463414634148,0.0157702964555201,2,2,1,1
23,0.125,0.16328277625437404,2,R18,4,2,1.936449199860702,20.0,239.1887328785413,12.341463414634148,0.0157702964555201,2,2,1,1
24,0.185,0.20272770740313226,2,R18,5,2,2.323858426343315,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,1,1
25,0.168,0.20272770740313226,2,R18,6,2,2.323858426343315,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,14,1
26,0.2,0.24223207559188967,2,R18,7,2,2.7110686753084736,20.0,335.7097043010754,12.341463414634148,0.0157702964555201,2,2,1,1
27,0.115,0.12151773323245896,2,R19,2,2,1.716227893615329,33.0,206.0266194787813,10.0,0.0147078307752331,2,2,1,1
28,0.15,0.15949527168237743,2,R19,3,2,2.145284867019161,33.0,257.94261488758053,10.0,0.0147078307752331,2,2,1,1
29,0.2,0.1975985755064077,2,R19,4,2,2.5743418404229934,33.0,310.04460147185046,10.0,0.0147078307752331,2,2,1,1
30,0.225,0.1975985755064077,2,R19,5,2,2.5743418404229934,33.0,310.04460147185046,10.0,0.0147078307752331,2,2,14,1
31,0.15,0.1777028565130456,2,R21,3,2,3.235078358649276,19.0,196.24104766651948,21.33333333333333,0.0264772911709954,2,2,1,1
32,0.185,0.23427732259534095,2,R21,4,2,4.043847948311595,19.0,246.1028435943572,21.33333333333333,0.0264772911709954,2,2,1,1
33,0.2,0.29122998965801755,2,R21,5,2,4.852617537973914,19.0,296.3627632557641,21.33333333333333,0.0264772911709954,2,2,1,1
34,0.25,0.29122998965801755,2,R21,6,2,4.852617537973914,19.0,296.3627632557641,21.33333333333333,0.0264772911709954,2,2,14,1
35,0.25,0.3486164067142897,2,R21,7,2,5.6613871276362335,19.0,347.07577016090767,21.33333333333333,0.0264772911709954,2,2,1,1
36,0.15,0.15988033037734636,2,R25,3,2,2.6785655403760407,35.0,194.6850029938567,16.0,0.021795331146856,2,2,1,1
37,0.21,0.21056088785235771,2,R25,4,2,3.348045837814267,35.0,243.8673650632452,16.0,0.021795331146856,2,2,1,1
38,0.225,0.26141384529149725,2,R25,5,2,4.017526135252493,35.0,293.2968966637636,16.0,0.021795331146856,2,2,1,1
39,0.225,0.26141384529149725,2,R25,6,2,4.017526135252493,35.0,293.2968966637636,16.0,0.021795331146856,2,2,14,1
40,0.325,0.3124827533462076,2,R25,7,2,4.687328608002288,35.0,343.0225037999271,16.0,0.021795331146856,2,2,1,1
41,0.2,0.21059422658264576,2,R26,4,2,3.373718046038223,35.0,243.92168385510388,16.0,0.021795331146856,2,2,1,1
42,0.21,0.2614571606835261,2,R26,5,2,4.048331796968498,35.0,293.3677161774819,16.0,0.021795331146856,2,2,1,1
43,0.25,0.2614571606835261,2,R26,6,2,4.048331796968498,35.0,293.3677161774819,16.0,0.021795331146856,2,2,14,1
44,0.275,0.31253795344114715,2,R26,7,2,4.723270193592196,35.0,343.11244777833934,16.0,0.021795331146856,2,2,1,1
45,0.165,0.15915674522813955,2,R29,2,2,2.140567675740716,35.0,193.5223701072043,16.0,0.021795331146856,2,2,1,1
46,0.235,0.2095977357719347,2,R29,3,2,2.675580861955439,35.0,242.293823844099,16.0,0.021795331146856,2,2,1,1
47,0.325,0.26016717494202835,2,R29,4,2,3.2105940481701625,35.0,291.2509232706112,16.0,0.021795331146856,2,2,1,1
48,0.35,0.26016717494202835,2,R29,5,2,3.2105940481701625,35.0,291.2509232706112,16.0,0.021795331146856,2,2,14,1
49,0.25,0.15816291667994728,2,R33,3,2,2.8983766931130246,33.0,194.3976057911665,16.0,0.022155584554242,2,2,1,1
50,0.325,0.20833846864255462,2,R33,4,2,3.622796559397469,33.0,243.54623182135555,16.0,0.022155584554242,2,2,1,1
51,0.375,0.25869434814045134,2,R33,5,2,4.347216425681912,33.0,292.96214109351973,16.0,0.022155584554242,2,2,1,1
52,0.45,0.25869434814045134,2,R33,6,2,4.347216425681912,33.0,292.96214109351973,16.0,0.022155584554242,2,2,14,1
53,0.5,0.3092759447124354,2,R33,7,2,5.071984905953981,33.0,342.69782741830073,16.0,0.022155584554242,2,2,1,1
54,0.16,0.15832280658363876,2,R49,3,2,3.052635925003488,33.0,194.66551485393805,16.0,0.022155584554242,2,2,1,1
55,0.215,0.20855205238946667,2,R49,4,2,3.815611322183816,33.0,243.9101716860852,16.0,0.022155584554242,2,2,1,1
56,0.4,0.2589724562333483,2,R49,5,2,4.578586719364144,33.0,293.4376437333642,16.0,0.022155584554242,2,2,1,1
57,0.4,0.2589724562333483,2,R49,6,2,4.578586719364144,33.0,293.4376437333642,16.0,0.022155584554242,2,2,14,1
58,0.425,0.30963163298720503,2,R49,7,2,5.34192928468556,33.0,343.30340252411946,16.0,0.022155584554242,2,2,1,1
59,0.17,0.20841693866940195,2,R58,5,2,3.825020971242733,28.0,247.6243131929624,16.0,0.0231105666470973,2,2,14,1
60,0.269,0.2499851795143274,2,R58,6,2,4.458818050780047,28.0,289.23499321931894,16.0,0.0231105666470973,2,2,1,1
61,0.297,0.2499851795143274,2,R58,7,2,4.458818050780047,28.0,289.23499321931894,16.0,0.0231105666470973,2,2,1,1
62,0.24,0.2408678634965449,2,R61,3,2,3.91361185546792,29.0,199.3525027996041,26.0,0.0240784198846564,2,2,1,1
63,0.315,0.31717382552520823,2,R61,4,2,4.892722013381786,29.0,250.0708714381683,26.0,0.0240784198846564,2,2,1,1
64,0.325,0.31717382552520823,2,R61,5,2,4.892722013381786,29.0,250.0708714381683,26.0,0.0240784198846564,2,2,14,1
65,0.35,0.3938949917546148,2,R61,6,2,5.871478574272209,29.0,301.19709243586414,26.0,0.0240784198846564,2,2,1,1
66,0.2,0.23694180331500328,2,R66,3,2,3.012618252904523,25.5,198.67821080320627,26.0,0.0262673671468979,2,2,1,1
