,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,MC 2010,0,0,0,0,0,0,0,0,0,0,MC 2010,18,-37.47131299332011,25.125000000000007,53.244,61.737,71.99,100.10899999999998,160.0529530427183,18.745999999999995,75.38371604530987,MC 2010,46,-77.47131299332017,-54.58850000000001,22.999,43.225,74.724,118.92874615974387,118.92874615974387,51.72500000000001,57.40283532725761,MC 2010,4,-133.15763756582538,-120.11,-25.298,20.144,37.91,62.73727072362442,62.73727072362442,63.208,75.26389818077108
1,MC 2020,0,0,0,0,0,0,0,0,0,0,MC 2020,18,-51.89893648243029,-0.01600000000000179,31.451,42.177,52.429,83.896,131.20212703513943,20.978,58.03746811115625,MC 2020,46,-91.89893648243029,-49.9055,3.439,17.575,39.002,83.2063735796541,83.2063735796541,35.563,37.859285757759274,MC 2020,4,-149.96829837188844,-140.509,-56.293,-15.578,-0.149,17.669502713519535,17.669502713519535,56.144,76.59658476095203
2,Noakowski,0,0,0,0,0,0,0,0,0,0,Noakowski,18,-88.73094478229224,-51.815999999999995,-19.833,-10.782,1.489,33.471999999999994,76.41150593045717,21.322,33.218609601379995,Noakowski,46,-127.56017872765773,-109.33999999999999,-63.035,-42.891,-32.165,1.949352483529907,1.949352483529907,30.869999999999997,54.46370361842252,Noakowski,4,-250.52516838053776,-240.85549999999995,-143.843,-97.814,-79.168,-54.63498934773719,-54.63498934773719,64.67499999999998,145.8614124594639
3,Menn,0,0,0,0,0,0,0,0,0,0,Menn,18,-14.9781721898527,3.684999999999988,41.83,60.603,67.26,105.40500000000002,185.46377975327238,25.430000000000007,70.89893868107816,Menn,46,-59.99153193320143,-53.786999999999985,14.859,43.798,60.623,105.38164820139451,105.38164820139451,45.763999999999996,49.14406622407708,Menn,4,-94.17792939612656,-94.17792939612656,-27.299,3.147,26.635,72.64421221379939,72.64421221379939,53.934,59.79001465862454
4,SMTCM,0,0,0,0,0,0,0,0,0,0,SMTCM,18,-64.6445335271806,-64.6445335271806,25.278,84.637,91.465,107.4725268538379,107.4725268538379,66.18700000000001,77.45180154006232,SMTCM,46,-105.87227407341916,-71.50350000000002,-4.659,19.372,39.904,97.13285951103467,97.13285951103467,44.563,42.32145929298353,SMTCM,4,-223.7264705445565,-223.7264705445565,-114.255,-61.737,-37.729,-13.789047254220293,-13.789047254220293,76.526,120.81013578229086
