,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,MC 2010,23,0.005810921214099027,0.005810921214099027,0.019,0.025,0.045,0.08399999999999999,0.21486715606418802,0.026,0.07493692446743483,MC 2010,79,-0.05852078936368166,-0.05852078936368166,0.025,0.048,0.083,0.17,0.2533812535654636,0.058,0.08251798342584886,MC 2010,68,-0.1316205273040796,-0.1316205273040796,-0.013,0.041,0.086,0.19847910272396863,0.19847910272396863,0.09899999999999999,0.08232280344808236,MC 2010,31,-0.18291270136198373,-0.18291270136198373,-0.059,-0.014,0.024,0.13996901140995616,0.13996901140995616,0.08299999999999999,0.07422259555254485,MC 2010,7,-0.17489432607352873,-0.17489432607352873,-0.154,-0.112,-0.087,-0.01932696532538608,-0.01932696532538608,0.067,0.12370806159743858
1,MC 2020,23,-0.015790778902172398,-0.015790778902172398,0.005,0.018,0.028,0.0625,0.19375877193952365,0.023,0.05517546780464379,MC 2020,79,-0.07947039209057458,-0.07947039209057458,-0.027,0.004,0.033,0.123,0.22889527774870838,0.06,0.05799558953195677,MC 2020,68,-0.1728941183911349,-0.1728941183911349,-0.07,-0.039,0.027,0.17250000000000001,0.23951319570285146,0.097,0.08458296023441755,MC 2020,31,-0.2322872102728097,-0.2322872102728097,-0.124,-0.09,-0.033,0.10350000000000001,0.30406333868167684,0.091,0.1289561045236511,MC 2020,7,-0.2347772415868295,-0.2347772415868295,-0.201,-0.168,-0.155,-0.08599999999999998,-0.06524459321384313,0.04600000000000001,0.1766076308705032
2,Oh + Kang,23,0.004025672696444563,0.0225,0.048,0.056,0.065,0.0905,0.21960404380014473,0.017,0.07682980473563646,Oh + Kang,79,-0.08281373793334879,-0.024000000000000004,0.027,0.045,0.061,0.112,0.26633157693330356,0.034,0.06556370226022988,Oh + Kang,68,-0.1680707305522841,-0.135,-0.03,0.003,0.04,0.09861640671428967,0.09861640671428967,0.07,0.054365667898461256,Oh + Kang,31,-0.23344768522875592,-0.23344768522875592,-0.116,-0.074,-0.011,0.04711332255142614,0.04711332255142614,0.10500000000000001,0.09407366745034475,Oh + Kang,7,-0.23139348606451743,-0.23139348606451743,-0.191,-0.179,-0.141,-0.10733795486145414,-0.10733795486145414,0.05000000000000002,0.1737447131289382
3,Noakowski,23,-0.01394348779656554,-0.01394348779656554,0.002,0.039,0.059,0.1445,0.14669236141586495,0.056999999999999995,0.054137157409311194,Noakowski,79,-0.10112244876195575,-0.05850000000000001,0.012,0.04,0.059,0.1295,0.16938751816239744,0.047,0.055457787798814676,Noakowski,68,-0.1845308781984027,-0.1795,-0.046,0.003,0.043,0.11430658752590717,0.11430658752590717,0.089,0.06166354912166835,Noakowski,31,-0.25975585643422194,-0.25975585643422194,-0.135,-0.087,-0.04,0.050799813404563965,0.050799813404563965,0.095,0.11367654541652161,Noakowski,7,-0.2768569437597036,-0.2768569437597036,-0.253,-0.188,-0.18,-0.11619571925937316,-0.11619571925937316,0.07300000000000001,0.21333127732809937
4,JSCE,23,0.06495365494314125,0.06495365494314125,0.083,0.095,0.146,0.24049999999999996,0.28858188929331263,0.06299999999999999,0.1355420192846175,JSCE,79,-0.020883816633162078,-0.020883816633162078,0.079,0.111,0.146,0.24649999999999997,0.3373472667390095,0.06699999999999999,0.13595070610037516,JSCE,68,-0.1195950044357953,-0.1195950044357953,0.024,0.107,0.151,0.3414938264751465,0.3414938264751465,0.127,0.13115350577844773,JSCE,31,-0.17854958348606723,-0.17854958348606723,-0.039,0.01,0.11,0.2009384293825177,0.2009384293825177,0.149,0.09706693644961831,JSCE,7,-0.17201226364597455,-0.17201226364597455,-0.118,-0.07,-0.029,-0.002394613409754942,-0.002394613409754942,0.089,0.09828576301032381
5,Gergely + Lutz,23,0.01660769811349587,0.01660769811349587,0.05,0.06,0.076,0.11499999999999999,0.16974567884433114,0.025999999999999995,0.0762867260436218,Gergely + Lutz,79,-0.05679640106632325,-0.05679640106632325,0.01,0.034,0.066,0.15000000000000002,0.1947279442928867,0.056,0.05943553427813979,Gergely + Lutz,68,-0.13734563875182942,-0.13734563875182942,-0.063,-0.031,0.021,0.10614154485313818,0.10614154485313818,0.084,0.06188414953138732,Gergely + Lutz,31,-0.2022258132864074,-0.2022258132864074,-0.129,-0.106,-0.069,-0.024169446667540062,-0.024169446667540062,0.06,0.11209614336385665,Gergely + Lutz,7,-0.23888113570414876,-0.23888113570414876,-0.213,-0.163,-0.142,-0.09228430939638804,-0.09228430939638804,0.07100000000000001,0.17909200887122576
6,SMTCM,23,-0.03992328333140945,0.006999999999999985,0.052,0.065,0.082,0.10678208220240838,0.10678208220240838,0.030000000000000006,0.06968192725734554,SMTCM,79,-0.0860071128054608,-0.0860071128054608,-0.006,0.054,0.086,0.1626015818206883,0.1626015818206883,0.092,0.07080379005444586,SMTCM,68,-0.1685594945933253,-0.1685594945933253,-0.099,-0.049,0.035,0.1937674310174765,0.1937674310174765,0.134,0.08870831032608023,SMTCM,31,-0.2323763574465278,-0.2323763574465278,-0.166,-0.119,-0.099,0.0015000000000000013,0.05164765066225241,0.067,0.13791192715849396,SMTCM,7,-0.2615646263324196,-0.2615646263324196,-0.242,-0.229,-0.176,-0.14147937252745735,-0.14147937252745735,0.066,0.21389046794836486
