,meas_wmax,wmax_038,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
0,0.228,0.235774249962407,1,2-16R,3,2,0.0,35.049999999999976,198.08348109839045,12.7,0.0174539033302085,2,2,1,1
1,0.303,0.30766552134905245,1,2-16R,4,2,0.0,35.049999999999976,258.48224516667364,12.7,0.0174539033302085,2,2,1,1
2,0.303,0.25063666849991156,1,2-16T,3,2,0.0,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
3,0.344,0.3276582420721681,1,2-16T,4,2,0.0,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
4,0.446,0.39656985755727653,1,2-16T,5,2,0.0,35.049999999999976,340.3258668771513,12.7,0.0174539033302085,2,2,1,1
5,0.252,0.29337092558710054,1,2-24R,2,2,0.0,35.049999999999976,197.30800034554832,12.7,0.0153020522347034,1,2,1,1
6,0.391,0.48863302779557116,1,2-24R,3,2,0.0,35.049999999999976,328.6324485774948,12.7,0.0153020522347034,2,2,1,1
7,0.148,0.16173221366764146,1,2-32R1,2,2,0.0,35.00000000000002,157.36757000838156,12.7,0.0249525718711917,2,2,1,1
8,0.251,0.2723985297053599,1,2-32R1,3,2,0.0,35.00000000000002,265.04735031747714,12.7,0.0249525718711917,2,2,1,1
9,0.279,0.15940499556420473,1,2-4.75T,4,2,0.0,35.17999999999997,191.1045215188624,12.7,0.0383649706486183,2,2,1,1
10,0.392,0.2134504165139328,1,2-4.75T,5,2,0.0,35.17999999999997,255.8974991437278,12.7,0.0383649706486183,2,2,1,1
11,0.188,0.16711618336683792,1,2-8R,2,2,0.0,35.049999999999976,186.87876303806135,12.7,0.0349078066604171,2,2,1,1
12,0.254,0.22300429373457956,1,2-8R,3,2,0.0,35.049999999999976,249.3760073123149,12.7,0.0349078066604171,2,2,1,1
13,0.176,0.23453752578404577,1,2-8T,3,2,0.0,35.049999999999976,191.9465075298567,12.7,0.0174539033302085,2,2,1,1
14,0.275,0.3084968372685033,1,2-8T,4,2,0.0,35.049999999999976,252.47512226345737,12.7,0.0174539033302085,2,2,1,1
15,0.38,0.39348989815787794,1,2-8T,5,2,0.0,35.049999999999976,322.0338043867156,12.7,0.0174539033302085,2,2,1,1
16,0.406,0.3981489195239237,1,3-S2,3,2,0.0,44.44999999999998,197.36542245722396,12.700000000000005,0.0087266462599716,1,2,1,1
17,0.115,0.19572452731713955,2,R17,3,2,0.0,30.0,208.1364770305348,16.0,0.028519422670886,2,2,1,1
18,0.13,0.24541037882797215,2,R17,4,2,0.0,30.0,260.97317682222905,16.0,0.028519422670886,2,2,1,1
19,0.15,0.29544797690933317,2,R17,5,2,0.0,30.0,314.1839293348618,16.0,0.028519422670886,2,2,1,1
20,0.165,0.29544797690933317,2,R17,6,2,0.0,30.0,314.1839293348618,16.0,0.028519422670886,2,2,14,1
21,0.125,0.17537635624583103,2,R18,3,2,0.0,20.0,191.1342290475247,12.341463414634148,0.0157702964555201,2,2,1,1
22,0.125,0.21946905395404492,2,R18,4,2,0.0,20.0,239.1887328785413,12.341463414634148,0.0157702964555201,2,2,1,1
23,0.185,0.2637005058204355,2,R18,5,2,0.0,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,1,1
24,0.168,0.2637005058204355,2,R18,6,2,0.0,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,14,1
25,0.2,0.30803244918548234,2,R18,7,2,0.0,20.0,335.7097043010754,12.341463414634148,0.0157702964555201,2,2,1,1
26,0.115,0.20788902296149467,2,R19,2,2,0.0,33.0,206.0266194787813,10.0,0.0147078307752331,2,2,1,1
27,0.15,0.26027431952614694,2,R19,3,2,0.0,33.0,257.94261488758053,10.0,0.0147078307752331,2,2,1,1
28,0.2,0.312847288556842,2,R19,4,2,0.0,33.0,310.04460147185046,10.0,0.0147078307752331,2,2,1,1
29,0.225,0.312847288556842,2,R19,5,2,0.0,33.0,310.04460147185046,10.0,0.0147078307752331,2,2,14,1
30,0.15,0.17344971771178846,2,R21,3,2,0.0,19.0,196.24104766651948,21.33333333333333,0.0264772911709954,2,2,1,1
31,0.185,0.2175205914210597,2,R21,4,2,0.0,19.0,246.1028435943572,21.33333333333333,0.0264772911709954,2,2,1,1
32,0.2,0.2619433509871537,2,R21,5,2,0.0,19.0,296.3627632557641,21.33333333333333,0.0264772911709954,2,2,1,1
33,0.25,0.2619433509871537,2,R21,6,2,0.0,19.0,296.3627632557641,21.33333333333333,0.0264772911709954,2,2,14,1
34,0.25,0.30676657648766575,2,R21,7,2,0.0,19.0,347.07577016090767,21.33333333333333,0.0264772911709954,2,2,1,1
35,0.15,0.24622056330487216,2,R25,3,2,0.0,35.0,194.6850029938567,16.0,0.021795331146856,2,2,1,1
36,0.21,0.3084221130245038,2,R25,4,2,0.0,35.0,243.8673650632452,16.0,0.021795331146856,2,2,1,1
37,0.225,0.37093626114797107,2,R25,5,2,0.0,35.0,293.2968966637636,16.0,0.021795331146856,2,2,1,1
38,0.225,0.37093626114797107,2,R25,6,2,0.0,35.0,293.2968966637636,16.0,0.021795331146856,2,2,14,1
39,0.325,0.4338248597121311,2,R25,7,2,0.0,35.0,343.0225037999271,16.0,0.021795331146856,2,2,1,1
40,0.2,0.3088491896461547,2,R26,4,2,0.0,35.0,243.92168385510388,16.0,0.021795331146856,2,2,1,1
41,0.21,0.3714568544204584,2,R26,5,2,0.0,35.0,293.3677161774819,16.0,0.021795331146856,2,2,1,1
42,0.25,0.3714568544204584,2,R26,6,2,0.0,35.0,293.3677161774819,16.0,0.021795331146856,2,2,14,1
43,0.275,0.4344427267761802,2,R26,7,2,0.0,35.0,343.11244777833934,16.0,0.021795331146856,2,2,1,1
44,0.165,0.23556309025881234,2,R29,2,2,0.0,35.0,193.5223701072043,16.0,0.021795331146856,2,2,1,1
45,0.235,0.2949296345622604,2,R29,3,2,0.0,35.0,242.293823844099,16.0,0.021795331146856,2,2,1,1
46,0.325,0.3545221541486451,2,R29,4,2,0.0,35.0,291.2509232706112,16.0,0.021795331146856,2,2,1,1
47,0.35,0.3545221541486451,2,R29,5,2,0.0,35.0,291.2509232706112,16.0,0.021795331146856,2,2,14,1
48,0.25,0.24411117110931876,2,R33,3,2,0.0,33.0,194.3976057911665,16.0,0.022155584554242,2,2,1,1
49,0.325,0.3058286424218619,2,R33,4,2,0.0,33.0,243.54623182135555,16.0,0.022155584554242,2,2,1,1
50,0.375,0.36788174968501725,2,R33,5,2,0.0,33.0,292.96214109351973,16.0,0.022155584554242,2,2,1,1
51,0.45,0.36788174968501725,2,R33,6,2,0.0,33.0,292.96214109351973,16.0,0.022155584554242,2,2,14,1
52,0.5,0.43033641102333975,2,R33,7,2,0.0,33.0,342.69782741830073,16.0,0.022155584554242,2,2,1,1
53,0.16,0.23963262395821366,2,R49,3,2,0.0,33.0,194.66551485393805,16.0,0.022155584554242,2,2,1,1
54,0.215,0.30025263845571454,2,R49,4,2,0.0,33.0,243.9101716860852,16.0,0.022155584554242,2,2,1,1
55,0.4,0.36122079757527753,2,R49,5,2,0.0,33.0,293.4376437333642,16.0,0.022155584554242,2,2,1,1
56,0.4,0.36122079757527753,2,R49,6,2,0.0,33.0,293.4376437333642,16.0,0.022155584554242,2,2,14,1
57,0.425,0.42260538659024505,2,R49,7,2,0.0,33.0,343.30340252411946,16.0,0.022155584554242,2,2,1,1
58,0.17,0.2748329697198588,2,R58,5,2,0.0,28.0,247.6243131929624,16.0,0.0231105666470973,2,2,14,1
59,0.269,0.3210157803503918,2,R58,6,2,0.0,28.0,289.23499321931894,16.0,0.0231105666470973,2,2,1,1
60,0.297,0.3210157803503918,2,R58,7,2,0.0,28.0,289.23499321931894,16.0,0.0231105666470973,2,2,1,1
61,0.24,0.3646481242486591,2,R61,3,2,0.0,29.0,199.3525027996041,26.0,0.0240784198846564,2,2,1,1
62,0.315,0.4574202626932695,2,R61,4,2,0.0,29.0,250.0708714381683,26.0,0.0240784198846564,2,2,1,1
63,0.325,0.4574202626932695,2,R61,5,2,0.0,29.0,250.0708714381683,26.0,0.0240784198846564,2,2,14,1
64,0.35,0.5509384293825177,2,R61,6,2,0.0,29.0,301.19709243586414,26.0,0.0240784198846564,2,2,1,1
65,0.2,0.33673199128143577,2,R66,3,2,0.0,25.5,198.67821080320627,26.0,0.0262673671468979,2,2,1,1
66,0.27,0.4221460230041313,2,R66,4,2,0.0,25.5,249.07409666951307,26.0,0.0262673671468979,2,2,1,1
67,0.285,0.4221460230041313,2,R66,5,2,0.0,25.5,249.07409666951307,26.0,0.0262673671468979,2,2,14,1
68,0.34,0.5081674861335834,2,R66,6,2,0.0,25.5,299.828378495232,26.0,0.0262673671468979,2,2,1,1
69,0.2,0.3472014794890441,2,R67,3,2,0.0,27.5,198.26311602972385,26.0,0.0249702132137178,2,2,1,1
70,0.3,0.43526461961753665,2,R67,4,2,0.0,27.5,248.54997711951967,26.0,0.0249702132137178,2,2,1,1
71,0.325,0.43526461961753665,2,R67,5,2,0.0,27.5,248.54997711951967,26.0,0.0249702132137178,2,2,14,1
72,0.4,0.5239547015747993,2,R67,6,2,0.0,27.5,299.19484198488766,26.0,0.0249702132137178,2,2,1,1
73,0.22,0.24208880083073023,2,R68,4,2,0.0,28.0,198.4499757783497,26.0,0.0369985476276428,2,2,1,1
74,0.283,0.30412847289851813,2,R68,5,2,0.0,28.0,249.3064027460628,26.0,0.0369985476276428,2,2,1,1
75,0.3,0.30412847289851813,2,R68,6,2,0.0,28.0,249.3064027460628,26.0,0.0369985476276428,2,2,14,1
76,0.357,0.3669812288542871,2,R68,7,2,0.0,28.0,300.82934744331106,26.0,0.0369985476276428,2,2,1,1
77,0.185,0.1855250320304125,3,T12,5,2,0.0,25.0,161.38924373836193,32.0,0.0560451372347726,2,2,1,1
78,0.21,0.2228956840486551,3,T12,6,2,0.0,25.0,193.89817906222152,32.0,0.0560451372347726,2,2,1,1
79,0.235,0.2228956840486551,3,T12,7,2,0.0,25.0,193.89817906222152,32.0,0.0560451372347726,2,2,1,1
80,0.225,0.2228956840486551,3,T12,8,2,0.0,25.0,193.89817906222152,32.0,0.0560451372347726,2,2,14,1
81,0.265,0.260366149916516,3,T12,9,2,0.0,25.0,226.49394300175751,32.0,0.0560451372347726,2,2,1,1
82,0.275,0.297942318542658,3,T12,10,2,0.0,25.0,259.1816583509407,32.0,0.0560451372347726,2,2,1,1
83,0.365,0.33564446034018236,3,T12,11,2,0.0,25.0,291.9789584533953,32.0,0.0560451372347726,2,2,1,1
84,0.125,0.21847719998369042,3,T21,3,2,0.0,35.0,194.6055440056875,16.0,0.032692996720284,2,2,1,1
85,0.15,0.273392551956949,3,T21,4,2,0.0,35.0,243.5206342110617,16.0,0.032692996720284,2,2,1,1
86,0.2,0.3284334855257664,3,T21,5,2,0.0,35.0,292.5475844856909,16.0,0.032692996720284,2,2,1,1
87,0.225,0.3284334855257664,3,T21,6,2,0.0,35.0,292.5475844856909,16.0,0.032692996720284,2,2,14,1
88,0.25,0.38358131411524393,3,T21,7,2,0.0,35.0,341.66975002144864,16.0,0.032692996720284,2,2,1,1
89,0.085,0.14995365494314125,3,T27,2,2,0.0,34.0,152.8948062856266,16.0,0.0467585883324992,2,2,1,1
90,0.15,0.20035107774983055,3,T27,3,2,0.0,34.0,204.28071081889937,16.0,0.0467585883324992,2,2,1,1
91,0.225,0.25096475697745685,3,T27,4,2,0.0,34.0,255.8871133693743,16.0,0.0467585883324992,2,2,1,1
92,0.3,0.30183990742344224,3,T27,5,2,0.0,34.0,307.7601155655561,16.0,0.0467585883324992,2,2,1,1
93,0.35,0.30183990742344224,3,T27,6,2,0.0,34.0,307.7601155655561,16.0,0.0467585883324992,2,2,14,1
94,0.1,0.31019247013150947,3,T7,3,2,0.0,40.0,201.2933795699474,32.0,0.0410330469040299,2,2,1,1
95,0.1,0.38858188929331267,3,T7,4,2,0.0,40.0,252.16267081649107,32.0,0.0410330469040299,2,2,1,1
96,0.13,0.4673472667390095,3,T7,5,2,0.0,40.0,303.2759328902769,32.0,0.0410330469040299,2,2,1,1
97,0.17,0.4673472667390095,3,T7,6,2,0.0,40.0,303.2759328902769,32.0,0.0410330469040299,2,2,14,1
98,0.136,0.34432680249009884,4,PL 15/210,1,2,0.0,15.0,243.3532661808076,10.0,0.0112199737628206,2,2,1,1
99,0.204,0.4137085692435439,4,PL 15/210,2,2,0.0,15.0,292.3888899856995,10.0,0.0112199737628206,2,2,1,1
100,0.224,0.4137085692435439,4,PL 15/210,3,2,0.0,15.0,292.3888899856995,10.0,0.0112199737628206,2,2,14,1
101,0.272,0.4833126399876976,4,PL 15/210,4,2,0.0,15.0,341.58162732875564,10.0,0.0112199737628206,2,2,1,1
102,0.096,0.29180288070881755,4,PL 15/221,1,2,0.0,16.0,243.70116358434151,8.0,0.0110647288428319,2,2,1,1
103,0.15,0.3507419851626091,4,PL 15/221,2,2,0.0,16.0,292.92455816193325,8.0,0.0110647288428319,2,2,1,1
104,0.159,0.3507419851626091,4,PL 15/221,3,2,0.0,16.0,292.92455816193325,8.0,0.0110647288428319,2,2,14,1
105,0.096,0.2256163658933008,4,PL 15/239,3,2,0.0,16.5,194.71627067942248,8.0,0.0109732848028085,1,2,1,1
106,0.117,0.282557116087337,4,PL 15/239,4,2,0.0,16.5,243.8584970581364,8.0,0.0109732848028085,2,2,1,1
107,0.104,0.282557116087337,4,PL 15/239,5,2,0.0,16.5,243.8584970581364,8.0,0.0109732848028085,2,2,14,1
108,0.15,0.26118266187256484,4,PL 15/255,3,2,0.0,16.0,185.22253352522733,12.0,0.0122399713776225,2,2,1,1
109,0.196,0.3276059918433633,4,PL 15/255,4,2,0.0,16.0,232.32787112369445,12.0,0.0122399713776225,2,2,1,1
110,0.224,0.3276059918433633,4,PL 15/255,5,2,0.0,16.0,232.32787112369445,12.0,0.0122399713776225,2,2,14,1
111,0.27,0.3943165568367793,4,PL 15/255,6,2,0.0,16.0,279.6369067709714,12.0,0.0122399713776225,2,2,1,1
112,0.306,0.46159817217817645,4,PL 15/255,7,2,0.0,16.0,327.3509133740737,12.0,0.0122399713776225,2,2,1,1
113,0.16,0.27500830052139824,4,PL 30/204,2,2,0.0,16.0,193.47635003016177,16.0,0.0161729351536154,2,2,1,1
