,meas_wm,wm_019,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
113,0.209,0.2525460310076833,2,R49,7,2,5.34192928468556,33.0,343.30340252411946,16.0,0.022155584554242,2,2,1,1
116,0.144,0.21586302882011552,2,R49,5,1,4.578586719364144,33.0,293.4376437333642,16.0,0.022155584554242,2,2,1,1
117,0.144,0.21586302882011552,2,R49,6,1,4.578586719364144,33.0,293.4376437333642,16.0,0.022155584554242,2,2,14,1
118,0.149,0.2525460310076833,2,R49,7,1,5.34192928468556,33.0,343.30340252411946,16.0,0.022155584554242,2,2,1,1
132,0.117,0.18429057546238226,2,R61,3,1,3.91361185546792,29.0,199.3525027996041,26.0,0.0240784198846564,2,2,1,1
133,0.169,0.23117695617820438,2,R61,4,1,4.892722013381786,29.0,250.0708714381683,26.0,0.0240784198846564,2,2,1,1
134,0.183,0.23117695617820438,2,R61,5,1,4.892722013381786,29.0,250.0708714381683,26.0,0.0240784198846564,2,2,14,1
135,0.204,0.2784403742771168,2,R61,6,1,5.871478574272209,29.0,301.19709243586414,26.0,0.0240784198846564,2,2,1,1
136,0.118,0.18429057546238226,2,R61,3,2,3.91361185546792,29.0,199.3525027996041,26.0,0.0240784198846564,2,2,1,1
137,0.176,0.23117695617820438,2,R61,4,2,4.892722013381786,29.0,250.0708714381683,26.0,0.0240784198846564,2,2,1,1
138,0.184,0.23117695617820438,2,R61,5,2,4.892722013381786,29.0,250.0708714381683,26.0,0.0240784198846564,2,2,14,1
139,0.195,0.2784403742771168,2,R61,6,2,5.871478574272209,29.0,301.19709243586414,26.0,0.0240784198846564,2,2,1,1
140,0.079,0.17706117857778172,2,R66,3,1,3.012618252904523,25.5,198.67821080320627,26.0,0.0262673671468979,2,2,1,1
141,0.09,0.2219737782578653,2,R66,4,1,3.765772816130653,25.5,249.07409666951307,26.0,0.0262673671468979,2,2,1,1
142,0.096,0.2219737782578653,2,R66,5,1,3.765772816130653,25.5,249.07409666951307,26.0,0.0262673671468979,2,2,14,1
143,0.122,0.2672057788964862,2,R66,6,1,4.518927379356784,25.5,299.828378495232,26.0,0.0262673671468979,2,2,1,1
144,0.081,0.17706117857778172,2,R66,3,2,3.012618252904523,25.5,198.67821080320627,26.0,0.0262673671468979,2,2,1,1
145,0.107,0.2219737782578653,2,R66,4,2,3.765772816130653,25.5,249.07409666951307,26.0,0.0262673671468979,2,2,1,1
146,0.11,0.2219737782578653,2,R66,5,2,3.765772816130653,25.5,249.07409666951307,26.0,0.0262673671468979,2,2,14,1
147,0.131,0.2672057788964862,2,R66,6,2,4.518927379356784,25.5,299.828378495232,26.0,0.0262673671468979,2,2,1,1
148,0.091,0.18045824708125377,2,R67,3,1,3.0697198270534534,27.5,198.26311602972385,26.0,0.0249702132137178,2,2,1,1
149,0.111,0.22622913470375325,2,R67,4,1,3.837080552426942,27.5,248.54997711951967,26.0,0.0249702132137178,2,2,1,1
150,0.118,0.22622913470375325,2,R67,5,1,3.837080552426942,27.5,248.54997711951967,26.0,0.0249702132137178,2,2,14,1
151,0.143,0.27232587584395157,2,R67,6,1,4.60444127780043,27.5,299.19484198488766,26.0,0.0249702132137178,2,2,1,1
152,0.098,0.18045824708125377,2,R67,3,2,3.0697198270534534,27.5,198.26311602972385,26.0,0.0249702132137178,2,2,1,1
153,0.121,0.22622913470375325,2,R67,4,2,3.837080552426942,27.5,248.54997711951967,26.0,0.0249702132137178,2,2,1,1
154,0.132,0.22622913470375325,2,R67,5,2,3.837080552426942,27.5,248.54997711951967,26.0,0.0249702132137178,2,2,14,1
155,0.146,0.27232587584395157,2,R67,6,2,4.60444127780043,27.5,299.19484198488766,26.0,0.0249702132137178,2,2,1,1
156,0.115,0.13160484765584146,2,R68,4,1,4.305223615786287,28.0,198.4499757783497,26.0,0.0369985476276428,2,2,1,1
157,0.139,0.16533099096805692,2,R68,5,1,5.381595896908556,28.0,249.3064027460628,26.0,0.0369985476276428,2,2,1,1
158,0.172,0.16533099096805692,2,R68,6,1,5.381595896908556,28.0,249.3064027460628,26.0,0.0369985476276428,2,2,14,1
159,0.196,0.19949914473611324,2,R68,7,1,6.457702669328033,28.0,300.82934744331106,26.0,0.0369985476276428,2,2,1,1
160,0.12,0.13160484765584146,2,R68,4,2,4.305223615786287,28.0,198.4499757783497,26.0,0.0369985476276428,2,2,1,1
161,0.153,0.16533099096805692,2,R68,5,2,5.381595896908556,28.0,249.3064027460628,26.0,0.0369985476276428,2,2,1,1
162,0.172,0.16533099096805692,2,R68,6,2,5.381595896908556,28.0,249.3064027460628,26.0,0.0369985476276428,2,2,14,1
163,0.205,0.19949914473611324,2,R68,7,2,6.457702669328033,28.0,300.82934744331106,26.0,0.0369985476276428,2,2,1,1
169,0.129,0.1518404389798665,3,T12,10,1,8.051908557420328,25.0,259.1816583509407,32.0,0.0560451372347726,2,2,1,1
170,0.144,0.17105459354850536,3,T12,11,1,9.058714932140395,25.0,291.9789584533953,32.0,0.0560451372347726,2,2,1,1
176,0.134,0.1518404389798665,3,T12,10,2,8.051908557420328,25.0,259.1816583509407,32.0,0.0560451372347726,2,2,1,1
177,0.154,0.17105459354850536,3,T12,11,2,9.058714932140395,25.0,291.9789584533953,32.0,0.0560451372347726,2,2,1,1
199,0.062,0.18126603110402925,3,T7,4,1,8.154583434033485,40.0,252.16267081649107,32.0,0.0410330469040299,2,2,1,1
200,0.078,0.2180085756007833,3,T7,5,1,9.785344513866916,40.0,303.2759328902769,32.0,0.0410330469040299,2,2,1,1
201,0.09,0.2180085756007833,3,T7,6,1,9.785344513866916,40.0,303.2759328902769,32.0,0.0410330469040299,2,2,14,1
203,0.068,0.18126603110402925,3,T7,4,2,8.154583434033485,40.0,252.16267081649107,32.0,0.0410330469040299,2,2,1,1
204,0.085,0.2180085756007833,3,T7,5,2,9.785344513866916,40.0,303.2759328902769,32.0,0.0410330469040299,2,2,1,1
205,0.098,0.2180085756007833,3,T7,6,2,9.785344513866916,40.0,303.2759328902769,32.0,0.0410330469040299,2,2,14,1
217,0.115,0.20344077156796023,4,PL 15/255,4,2,3.658649510196816,16.0,232.32787112369445,12.0,0.0122399713776225,2,2,1,1
218,0.134,0.20344077156796023,4,PL 15/255,5,2,3.658649510196816,16.0,232.32787112369445,12.0,0.0122399713776225,2,2,14,1
219,0.156,0.2439375785439855,4,PL 15/255,6,2,4.3889474554807215,16.0,279.6369067709714,12.0,0.0122399713776225,2,2,1,1
220,0.178,0.2844011081679525,4,PL 15/255,7,2,5.119245400764625,16.0,327.3509133740737,12.0,0.0122399713776225,2,2,1,1
233,0.22,0.38541781954173254,4,PL 30/256,7,2,5.972756862667964,17.0,328.204281362172,16.0,0.0159572960182338,2,2,1,1
241,0.11,0.17599568286648237,6,B5,2,1,4.154384247842597,35.0,276.3105447558619,22.0,0.0324899753063559,2,2,1,1
242,0.11,0.17599568286648237,6,B5,3,1,4.154384247842597,35.0,276.3105447558619,22.0,0.0324899753063559,2,2,100,1
243,0.11,0.17599568286648237,6,B5,4,1,4.154384247842597,35.0,276.3105447558619,22.0,0.0324899753063559,2,2,500,1
244,0.11,0.17599568286648237,6,B5,5,1,4.154384247842597,35.0,276.3105447558619,22.0,0.0324899753063559,2,2,1000,1
245,0.11,0.17599568286648237,6,B5,6,1,4.154384247842597,35.0,276.3105447558619,22.0,0.0324899753063559,2,2,2500,1
246,0.11,0.17599568286648237,6,B5,7,1,4.154384247842597,35.0,276.3105447558619,22.0,0.0324899753063559,2,2,10000,1
247,0.13,0.1737761428082402,6,B6,2,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,1,1
248,0.14,0.1737761428082402,6,B6,3,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,100,1
249,0.14,0.1737761428082402,6,B6,4,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,500,1
250,0.14,0.1737761428082402,6,B6,5,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,1000,1
251,0.14,0.1737761428082402,6,B6,6,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,2500,1
252,0.14,0.1737761428082402,6,B6,7,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,10000,1
253,0.14,0.1737761428082402,6,B6,8,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,20000,1
254,0.14,0.1737761428082402,6,B6,9,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,30000,1
255,0.14,0.1737761428082402,6,B6,10,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,50000,1
267,0.055,0.0917261093431127,10,Specimen 1,5,2,1.9108117409902143,30.0,173.5,16.0,0.0443213296398892,2,1a,1,1
268,0.064,0.0917261093431127,10,Specimen 2,5,2,1.9108117409902143,30.0,173.5,16.0,0.0443213296398892,2,1a,1,1
269,0.077,0.0917261093431127,10,Specimen 3,5,2,1.9108117409902143,30.0,173.5,16.0,0.0443213296398892,2,1a,1,1
270,0.071,0.09188471356676073,10,Specimen 5,5,2,1.914115738236883,30.0,173.79999999999998,16.0,0.0443213296398892,2,1a,1,1
271,0.203,0.21966537153402085,11,1B2a,1,2,0.842090830741944,47.0,298.71450000000004,6.0,0.0094247779607693,1,1a,1,1
272,0.222,0.21966537153402085,11,1B2a,3,2,0.842090830741944,47.0,298.71450000000004,6.0,0.0094247779607693,1,1a,10,1
273,0.261,0.2189439745831702,11,1B2a,7,2,0.8393253436130705,47.0,297.7335,6.0,0.0094247779607693,1,1a,1,1
274,0.144,0.11409166350425076,11,1B2b,1,2,0.8791386435077218,46.0,179.523,8.0,0.0125663706143591,1,1a,1,1
275,0.174,0.11446573453213356,11,1B2b,3,2,0.8820210652897146,46.0,180.1116,8.0,0.0125663706143591,1,1a,1,1
276,0.177,0.11409166350425076,11,1B2b,6,2,0.8791386435077218,46.0,179.523,8.0,0.0125663706143591,1,1a,1,1
277,0.274,0.2260434820290206,11,1B2c,7,2,2.1613465878967952,45.0,290.7684,10.0,0.0157079632679489,2,1a,1,1
278,0.062,0.07399166355042035,11,2A2b,1,2,1.059788249919419,22.0,197.4753,6.0,0.0113097335529232,1,1a,1,1
279,0.069,0.07362409443193837,11,2A2b,3,2,1.0545235293535002,22.0,196.4943,6.0,0.0113097335529232,1,1a,10,1
280,0.076,0.07399166355042035,11,2A2b,4,2,1.059788249919419,22.0,197.4753,6.0,0.0113097335529232,1,1a,30,1
281,0.103,0.1482563784459987,11,2A2b,6,2,1.5646749521910144,22.0,291.55319999999995,6.0,0.0113097335529232,2,1a,1,1
282,0.069,0.07870047590426589,11,2A2d,7,2,1.6473372287109949,21.0,180.504,8.0,0.0201061929829746,2,1a,1,1
283,0.08,0.11864952182523564,11,2A2d,8,2,2.4835399306762493,21.0,272.1294,8.0,0.0201061929829746,2,1a,1,1
284,0.203,0.21908825397334036,11,2B2a,1,2,0.8234890870156976,47.0,297.9297,6.0,0.0094247779607693,1,1a,1,1
285,0.188,0.2179340188519793,11,2B2a,3,2,0.8191506525763655,47.0,296.3601,6.0,0.0094247779607693,1,1a,10,1
286,0.073,0.07402842046226855,11,3A2b,1,2,1.187899547864244,22.0,197.5734,6.0,0.0113097335529232,1,1a,1,1
287,0.078,0.07377112207933115,11,3A2b,4,2,1.18377080067703,22.0,196.8867,6.0,0.0113097335529232,1,1a,1,1
288,0.099,0.1481067253049025,11,3A2b,5,2,1.7511786284056308,22.0,291.2589,6.0,0.0113097335529232,2,1a,1,1
289,0.073,0.08126679577070935,11,3A2d,5,2,1.902671840936916,21.0,186.39,8.0,0.0201061929829746,2,1a,1,1
290,0.109,0.12172910566496781,11,3A2d,6,2,2.850002136477087,21.0,279.1926,8.0,0.0201061929829746,2,1a,1,1
291,0.112,0.10804418188681233,11,3B2b,1,2,0.7217395739849672,46.0,170.0073,8.0,0.0125663706143591,1,1a,1,1
292,0.124,0.12045087097825818,11,3B2b,2,2,0.8046167668430219,46.0,189.5292,8.0,0.0125663706143591,1,1a,1,1
293,0.126,0.10710900431710535,11,3B2b,5,2,0.7154925493976767,46.0,168.5358,8.0,0.0125663706143591,1,1a,1,1
294,0.175,0.17805780927220777,11,3B2b,6,2,1.1894334814201195,46.0,280.1736,8.0,0.0125663706143591,1,1a,1,1
295,0.146,0.11480388651527182,11,3B2c,6,2,1.293418632478436,45.0,200.4183,10.0,0.0157079632679489,1,1a,1,1
296,0.066,0.07822918950393512,13,T1A,1,2,1.0851069630873198,12.694999999999991,206.9,9.53,0.0153182244096857,1,1a,1,1
297,0.058,0.09123587930062614,13,T1A,2,2,1.265521073914791,12.694999999999991,241.3,9.53,0.0153182244096857,1,1a,1,1
298,0.056,0.14152337182853028,13,T1A,3,2,1.4464596443667606,12.694999999999991,275.8,9.53,0.0153182244096857,2,1a,1,1
299,0.071,0.09126904402620829,13,T1B,2,2,1.2379314916450386,12.697499999999994,241.3,9.525,0.0153021549385548,1,1a,1,1
300,0.077,0.14157481632411836,13,T1B,3,2,1.4149254264223028,12.697499999999994,275.8,9.525,0.0153021549385548,2,1a,1,1
301,0.074,0.10859148769490228,13,T2B,1,2,1.4404102834887067,19.050000000000004,206.9,11.3,0.0207261230256515,2,1a,1,1
302,0.081,0.12664633146824517,13,T2B,2,2,1.6798985084863454,19.050000000000004,241.3,11.3,0.0207261230256515,2,1a,1,1
303,0.057,0.10259305234008365,13,T3B,1,2,1.7627959080603912,19.050000000000004,206.9,12.7,0.0261799387799149,2,1a,1,1
304,0.065,0.11965057288381917,13,T3B,2,2,2.0558852228853186,19.050000000000004,241.3,12.7,0.0261799387799149,2,1a,1,1
305,0.061,0.10101070278799601,13,T4A,2,2,1.2813667845798724,12.700000000000022,241.3,11.3,0.0204921574484838,1,1a,1,1
306,0.05,0.12166298616219866,13,T5B,1,2,1.458474672369677,19.050000000000004,206.9,12.7,0.0186999562713678,2,1a,1,1
307,0.063,0.1418911481920664,13,T5B,2,2,1.7009663530343313,19.050000000000004,241.3,12.7,0.0186999562713678,2,1a,1,1
308,0.051,0.11102747129620273,13,T6A,2,2,2.3259453221259228,12.700000000000015,241.3,16.0,0.036419710186543,2,1a,1,1
309,0.051,0.10768051233499519,13,T6B,1,2,1.8300455645854483,19.05000000000001,206.9,16.0,0.0296806299551749,2,1a,1,1
310,0.066,0.12558389379620272,13,T6B,2,2,2.1343160692821104,19.05000000000001,241.3,16.0,0.0296806299551749,2,1a,1,1
311,0.061,0.11840727585063798,13,T7A,2,2,1.1951216292397189,12.700000000000012,241.3,12.7,0.0249332750284904,1,1a,1,1
312,0.054,0.13750765627258452,13,T8A,2,2,2.189711556176782,12.699999999999989,241.3,16.0,0.0364197101865431,2,1a,1,1
313,0.066,0.13038565229195087,13,T8B,1,2,2.1982931349639454,19.05000000000001,206.9,16.0,0.0278701663904414,2,1a,1,1
314,0.069,0.15206407877258457,13,T8B,2,2,2.5637899152576127,19.05000000000001,241.3,16.0,0.0278701663904414,2,1a,1,1
315,0.065,0.10557730193024743,13,T9A,1,2,2.357691080837488,12.695,206.9,19.05,0.0480964221831084,2,1a,1,1
316,0.07,0.12313099543629148,13,T9A,2,2,2.749689984563004,12.695,241.3,19.05,0.0480964221831084,2,1a,1,1
317,0.077,0.14073571712113214,13,T9A,3,2,3.142828419985398,12.695,275.8,19.05,0.0480964221831084,2,1a,1,1
318,0.066,0.11805854443024741,13,T9B,1,2,2.126428075948037,19.044999999999995,206.9,19.05,0.0374064578546962,2,1a,1,1
319,0.073,0.13768741793629147,13,T9B,2,2,2.47997629157207,19.044999999999995,241.3,19.05,0.0374064578546962,2,1a,1,1
320,0.081,0.15737335212113213,13,T9B,3,2,2.8345522636368705,19.044999999999995,275.8,19.05,0.0374064578546962,2,1a,1,1
321,0.052,0.11173648778799601,15,2A,2,1,1.2211627571360628,19.05000000000002,241.3,11.3,0.0162082366025723,1,1a,1,1
322,0.067,0.17332352830106468,15,2A,3,1,1.395759172889043,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
323,0.08,0.1950046803184205,15,2A,4,1,1.5703555886420235,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
324,0.067,0.1950046803184205,15,2B,4,1,1.569988277152652,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
325,0.059,0.11173648778799601,15,2C,2,1,1.1866422774781782,19.05000000000002,241.3,11.3,0.0162082366025723,1,1a,1,1
326,0.083,0.17332352830106468,15,2C,3,1,1.356303108696567,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
327,0.085,0.1950046803184205,15,2C,4,1,1.5259639399149552,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
328,0.068,0.09580720813649553,15,4A,1,1,1.1757727098968271,19.05000000000002,206.9,11.3,0.0162082366025723,1,1a,1,1
329,0.077,0.15164237628370889,15,4A,2,1,1.371261260986488,19.05000000000002,241.3,11.3,0.0162082366025723,2,1a,1,1
330,0.086,0.17332352830106468,15,4A,3,1,1.567318092747921,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
331,0.106,0.1950046803184205,15,4A,4,1,1.7633749245093546,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
332,0.062,0.09580720813649553,15,4B,1,1,1.143054385686786,19.05000000000002,206.9,11.3,0.0162082366025723,1,1a,1,1
333,0.075,0.15164237628370889,15,4B,2,1,1.3331030607357246,19.05000000000002,241.3,11.3,0.0162082366025723,2,1a,1,1
334,0.096,0.17332352830106468,15,4B,3,1,1.523704202863294,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
335,0.116,0.1950046803184205,15,4B,4,1,1.7143053449908636,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
336,0.078,0.09580720813649553,15,4C,1,1,1.256434599958744,19.05000000000002,206.9,11.3,0.0162082366025723,1,1a,1,1
337,0.085,0.15164237628370889,15,4C,2,1,1.4653343111166983,19.05000000000002,241.3,11.3,0.0162082366025723,2,1a,1,1
338,0.107,0.17332352830106468,15,4C,3,1,1.6748412888768562,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
339,0.125,0.1950046803184205,15,4C,4,1,1.8843482666370144,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
340,0.052,0.11173648778799601,15,6A,2,1,1.2285104054681364,19.05000000000002,241.3,11.3,0.0162082366025723,1,1a,1,1
341,0.07,0.17332352830106468,15,6A,3,1,1.404157355276055,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
342,0.085,0.1950046803184205,15,6A,4,1,1.5798043050839734,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
343,0.079,0.11173648778799601,15,6B,2,1,1.1552124798197527,19.05000000000002,241.3,11.3,0.0162082366025723,1,1a,1,1
344,0.085,0.17332352830106468,15,6B,3,1,1.320379618459543,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
345,0.111,0.1950046803184205,15,6B,4,1,1.485546757099334,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
346,0.071,0.11173648778799601,15,6C,2,1,1.2558725835100075,19.05000000000002,241.3,11.3,0.0162082366025723,1,1a,1,1
347,0.103,0.17332352830106468,15,6C,3,1,1.435431655748281,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
348,0.11,0.1950046803184205,15,6C,4,1,1.614990727986554,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
349,0.056,0.12771207348499503,16,1,3,2,1.2242176131809168,19.05000000000002,275.8,11.3,0.0162082366025723,1,1a,1,1
350,0.058,0.1950046803184205,16,1,4,2,1.377355784517906,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
351,0.073,0.11173648778799601,16,2,2,2,1.1545060979626696,19.05000000000002,241.3,11.3,0.0162082366025723,1,1a,1,1
352,0.083,0.17332352830106468,16,2,3,2,1.3195722412685629,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
353,0.08,0.1950046803184205,16,2,4,2,1.4846383845744566,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
354,0.085,0.1233973231364955,16,3,1,2,1.0175163887982843,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
355,0.105,0.143913842787996,16,3,2,2,1.1866926274385017,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
356,0.13,0.22323643330106463,16,3,3,2,1.3563606574701148,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
357,0.158,0.25116122281842046,16,3,4,2,1.5260286875017284,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
358,0.081,0.1233973231364955,16,4,1,2,1.077282114335648,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
359,0.089,0.143913842787996,16,4,2,2,1.2563952353271717,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
360,0.105,0.22323643330106463,16,4,3,2,1.4360290339959965,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
361,0.135,0.25116122281842046,16,4,4,2,1.6156628326648217,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
362,0.058,0.1233973231364955,16,5,1,2,1.0593612490407427,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
363,0.092,0.143913842787996,16,5,2,2,1.2354947771557814,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
364,0.135,0.22323643330106463,16,5,3,2,1.412140321340922,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
365,0.168,0.25116122281842046,16,5,4,2,1.588785865526063,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
366,0.092,0.1233973231364955,16,6,1,2,1.1078683479448228,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
367,0.127,0.143913842787996,16,6,2,2,1.2920668552879928,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
368,0.133,0.22323643330106463,16,6,3,2,1.4768008234083232,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
369,0.156,0.25116122281842046,16,6,4,2,1.661534791528654,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
370,0.097,0.1233973231364955,16,7,1,2,1.0770775844732372,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
371,0.116,0.143913842787996,16,7,2,2,1.2561566995330695,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
372,0.137,0.22323643330106463,16,7,3,2,1.435756393415751,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
373,0.162,0.25116122281842046,16,7,4,2,1.6153560872984316,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
374,0.05,0.08640909549604449,17,RS1,4,1,2.117092413779978,20.637500000000006,199.36442013433216,9.525,0.0256108096760037,2,2,1,1
375,0.07,0.10638846219571857,17,RS1,5,1,2.6063783045574542,20.637500000000006,245.7437931752313,9.525,0.0256108096760037,2,2,1,1
376,0.07,0.0627628302119419,17,RS2,3,1,2.6345631416830653,19.050000000000004,176.99976890712216,12.700000000000005,0.0373999125427356,2,2,1,1
377,0.08,0.07401861592292265,17,RS2,4,1,3.1063589349096223,19.050000000000004,208.93512642624003,12.700000000000005,0.0373999125427356,2,2,1,1
378,0.1,0.0877847442891729,17,RS2,5,1,3.682998237742081,19.050000000000004,248.0853372719033,12.700000000000005,0.0373999125427356,2,2,1,1
379,0.07,0.04615458181234033,17,RS3,3,1,3.185352610245056,17.462500000000006,153.3080074956632,15.875,0.0584373633480244,2,2,1,1
