,meas_smax,smax_012,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
31,218.70836693537032,169.02784584318164,1,2-8T,4,1,2.148769759073008,35.049999999999976,252.47512226345737,12.7,0.0174539033302085,2,2,1,1
33,308.3110777492654,230.36763170994442,1,3-S1,3,1,2.202475680010651,41.274999999999984,264.92036985274274,19.05,0.0103594286329902,2,2,1,1
40,160.0,136.1430020874456,2,R17,6,1,4.355435903816773,30.0,314.1839293348618,16.0,0.028519422670886,2,2,14,1
44,160.0,136.1430020874456,2,R17,6,2,4.355435903816773,30.0,314.1839293348618,16.0,0.028519422670886,2,2,14,1
49,210.0,167.84714697602342,2,R18,7,1,2.7110686753084736,20.0,335.7097043010754,12.341463414634148,0.0157702964555201,2,2,1,1
54,220.0,167.84714697602342,2,R18,7,2,2.7110686753084736,20.0,335.7097043010754,12.341463414634148,0.0157702964555201,2,2,1,1
59,180.0,145.27100764873904,2,R19,5,1,2.5743418404229934,33.0,310.04460147185046,10.0,0.0147078307752331,2,2,14,1
63,170.0,145.27100764873904,2,R19,5,2,2.5743418404229934,33.0,310.04460147185046,10.0,0.0147078307752331,2,2,14,1
68,170.0,167.5605145118472,2,R21,7,1,5.6613871276362335,19.0,347.07577016090767,21.33333333333333,0.0264772911709954,2,2,1,1
73,170.0,167.5605145118472,2,R21,7,2,5.6613871276362335,19.0,347.07577016090767,21.33333333333333,0.0264772911709954,2,2,1,1
78,220.0,181.4309092910918,2,R25,7,1,4.687328608002288,35.0,343.0225037999271,16.0,0.021795331146856,2,2,1,1
83,220.0,181.4309092910918,2,R25,7,2,4.687328608002288,35.0,343.0225037999271,16.0,0.021795331146856,2,2,1,1
88,190.0,181.00401532626597,2,R26,7,1,4.723270193592196,35.0,343.11244777833934,16.0,0.021795331146856,2,2,1,1
92,190.0,181.00401532626597,2,R26,7,2,4.723270193592196,35.0,343.11244777833934,16.0,0.021795331146856,2,2,1,1
95,330.0,192.65421628692795,2,R29,5,1,3.2105940481701625,35.0,291.2509232706112,16.0,0.021795331146856,2,2,14,1
99,330.0,192.65421628692795,2,R29,5,2,3.2105940481701625,35.0,291.2509232706112,16.0,0.021795331146856,2,2,14,1
103,350.0,176.48287099080898,2,R33,6,1,4.347216425681912,33.0,292.96214109351973,16.0,0.022155584554242,2,2,14,1
108,350.0,176.48287099080898,2,R33,7,2,5.071984905953981,33.0,342.69782741830073,16.0,0.022155584554242,2,2,1,1
113,180.0,173.35802614144035,2,R49,7,2,5.34192928468556,33.0,343.30340252411946,16.0,0.022155584554242,2,2,1,1
118,180.0,173.35802614144035,2,R49,7,1,5.34192928468556,33.0,343.30340252411946,16.0,0.022155584554242,2,2,1,1
127,190.0,170.07110233503306,2,R58,6,1,4.458818050780047,28.0,289.23499321931894,16.0,0.0231105666470973,2,2,1,1
131,220.0,170.07110233503306,2,R58,7,2,4.458818050780047,28.0,289.23499321931894,16.0,0.0231105666470973,2,2,1,1
135,210.0,220.99758507420006,2,R61,6,1,5.871478574272209,29.0,301.19709243586414,26.0,0.0240784198846564,2,2,1,1
139,210.0,220.99758507420006,2,R61,6,2,5.871478574272209,29.0,301.19709243586414,26.0,0.0240784198846564,2,2,1,1
143,280.0,255.12309661994212,2,R66,6,1,4.518927379356784,25.5,299.828378495232,26.0,0.0262673671468979,2,2,1,1
147,280.0,255.12309661994212,2,R66,6,2,4.518927379356784,25.5,299.828378495232,26.0,0.0262673671468979,2,2,1,1
151,200.0,250.9741068528174,2,R67,6,1,4.60444127780043,27.5,299.19484198488766,26.0,0.0249702132137178,2,2,1,1
155,200.0,250.9741068528174,2,R67,6,2,4.60444127780043,27.5,299.19484198488766,26.0,0.0249702132137178,2,2,1,1
159,300.0,195.13529191069304,2,R68,7,1,6.457702669328033,28.0,300.82934744331106,26.0,0.0369985476276428,2,2,1,1
163,300.0,195.13529191069304,2,R68,7,2,6.457702669328033,28.0,300.82934744331106,26.0,0.0369985476276428,2,2,1,1
170,190.0,184.9523873727182,3,T12,11,1,9.058714932140395,25.0,291.9789584533953,32.0,0.0560451372347726,2,2,1,1
177,180.0,184.9523873727182,3,T12,11,2,9.058714932140395,25.0,291.9789584533953,32.0,0.0560451372347726,2,2,1,1
182,200.0,158.65541017669892,3,T21,7,1,5.701301242670252,35.0,341.66975002144864,16.0,0.032692996720284,2,2,1,1
187,200.0,158.65541017669892,3,T21,7,2,5.701301242670252,35.0,341.66975002144864,16.0,0.032692996720284,2,2,1,1
192,210.0,109.47984403405249,3,T27,6,1,7.956016272414919,34.0,307.7601155655561,16.0,0.0467585883324992,2,2,14,1
197,210.0,109.47984403405249,3,T27,6,2,7.956016272414919,34.0,307.7601155655561,16.0,0.0467585883324992,2,2,14,1
201,170.0,183.27978857085583,3,T7,6,1,9.785344513866916,40.0,303.2759328902769,32.0,0.0410330469040299,2,2,14,1
205,170.0,183.27978857085583,3,T7,6,2,9.785344513866916,40.0,303.2759328902769,32.0,0.0410330469040299,2,2,14,1
209,300.0,207.0640076791274,4,PL 15/210,4,2,2.248269440915533,15.0,341.58162732875564,10.0,0.0112199737628206,2,2,1,1
212,280.0,167.45997468679948,4,PL 15/221,3,2,2.3340639589944043,16.0,292.92455816193325,8.0,0.0110647288428319,2,2,14,1
215,200.0,189.53585316731932,4,PL 15/239,5,2,1.3936780703573353,16.5,243.8584970581364,8.0,0.0109732848028085,2,2,14,1
220,240.0,154.94478879542376,4,PL 15/255,7,2,5.119245400764625,16.0,327.3509133740737,12.0,0.0122399713776225,2,2,1,1
224,320.0,226.96954751794053,4,PL 30/204,5,2,2.9672875820756213,16.0,291.26478872263954,16.0,0.0161729351536154,2,2,1,1
228,300.0,214.67850795660496,4,PL 30/240,5,2,3.768512058751264,16.600000000000023,309.1558711714947,16.0,0.0147798357686636,2,2,1,1
233,320.0,174.0015259499401,4,PL 30/256,7,2,5.972756862667964,17.0,328.204281362172,16.0,0.0159572960182338,2,2,1,1
239,203.0,199.6945490848437,6,B3,7,1,2.2969546326927364,35.0,276.37030428997315,16.0,0.021795331146856,2,2,10000,1
240,235.0,196.12176281142683,6,B4,2,1,2.58490301345312,35.0,275.8007277544337,16.0,0.021795331146856,2,2,1,1
244,184.0,171.51164208606497,6,B5,5,1,4.154384247842597,35.0,276.3105447558619,22.0,0.0324899753063559,2,2,1000,1
250,225.0,170.0094551463928,6,B6,5,1,4.407388738175167,35.0,275.4852032479558,22.0,0.0324899753063559,2,2,1000,1
257,238.0,227.36623343893874,6,T10,3,1,2.7427676585440475,43.0,276.50448711178404,16.0,0.020464318557735,2,2,1000,1
259,208.0,218.0450055738314,6,T11,3,1,3.04891193465857,36.0,273.0142502467415,16.0,0.0216195623472846,2,2,1000,1
263,202.0,181.9951075586574,6,T15,3,1,6.311958143270561,30.0,275.0442618712397,28.0,0.0533118753336449,2,2,1000,1
264,263.0,179.03928507029184,6,T2,1,1,1.5061735120612951,38.0,194.52093300409416,12.0,0.0160421752523734,2,2,1,1
266,238.0,228.03934405007996,6,T9,3,1,2.59739492299534,33.0,271.4086305870042,16.0,0.022155584554242,2,2,1000,1
267,171.37979366440493,145.3109626934926,10,Specimen 1,5,2,1.9108117409902143,30.0,173.5,16.0,0.0443213296398892,2,1a,1,1
268,186.5211152405805,145.3109626934926,10,Specimen 2,5,2,1.9108117409902143,30.0,173.5,16.0,0.0443213296398892,2,1a,1,1
269,211.8121139172694,145.3109626934926,10,Specimen 3,5,2,1.9108117409902143,30.0,173.5,16.0,0.0443213296398892,2,1a,1,1
270,183.9528502334589,145.3109626934926,10,Specimen 5,5,2,1.914115738236883,30.0,173.79999999999998,16.0,0.0443213296398892,2,1a,1,1
277,400.0,149.47483161946224,11,1B2c,7,2,2.1613465878967952,45.0,290.7684,10.0,0.0157079632679489,2,1a,1,1
281,250.0,122.43982127234227,11,2A2b,6,2,1.5646749521910144,22.0,291.55319999999995,6.0,0.0113097335529232,2,1a,1,1
283,230.0,104.35675636603435,11,2A2d,8,2,2.4835399306762493,21.0,272.1294,8.0,0.0201061929829746,2,1a,1,1
288,140.0,118.6673273625924,11,3A2b,5,2,1.7511786284056308,22.0,291.2589,6.0,0.0113097335529232,2,1a,1,1
290,190.0,101.26905521770776,11,3A2d,6,2,2.850002136477087,21.0,279.1926,8.0,0.0201061929829746,2,1a,1,1
468,246.47601081840045,216.8697037678696,19,N10-14-1,22,2,1.3179692191226156,43.0,219.00000000000003,14.0,0.0153938040025899,2,1a,1,1
476,294.55617404139235,216.8697037678696,19,N10-14-2,20,2,1.348059840563771,43.0,224.0,14.0,0.0153938040025899,2,1a,1,1
479,227.25218839727103,181.81707165662095,19,N10-20-1,25,2,1.865212246021999,40.0,165.0,20.0,0.0314159265358979,2,1a,1,1
482,227.6660240391176,181.81707165662095,19,N10-20-2,24,2,1.8765165626645568,40.0,166.0,20.0,0.0314159265358979,2,1a,1,1
486,204.60389941756057,181.81707165662095,19,N10-20-3,27,2,1.899125195949672,40.0,168.0,20.0,0.0314159265358979,2,1a,1,1
538,308.9980466668703,221.65255265832124,19,N12-14-2,27,2,1.4088906816127718,43.0,326.0,14.0,0.0153938040025899,2,1a,1,1
553,219.70320017479133,221.65255265832124,19,N12-14-3,33,2,1.3440644232563557,43.0,311.0,14.0,0.0153938040025899,2,1a,1,1
565,215.85448051971528,183.881252980473,19,N12-20-1,34,2,1.555038139760693,40.0,189.0,20.0,0.0314159265358979,2,1a,1,1
568,246.01062118055785,183.881252980473,19,N12-20-2,30,2,1.555038139760693,40.0,189.0,20.0,0.0314159265358979,2,1a,1,1
571,244.9831488563705,183.881252980473,19,N12-20-3,19,2,1.5632658547858818,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
625,263.7659200903871,218.1461234724068,19,N20-14-1,30,2,1.462261451234966,43.0,260.0,14.0,0.0153938040025899,2,1a,1,1
644,189.555475655427,218.1461234724068,19,N20-14-2,34,2,1.3104112236067196,43.0,233.0,14.0,0.0153938040025899,2,1a,1,1
667,262.1070149325859,218.1461234724068,19,N20-14-3,28,2,1.462261451234966,43.0,260.0,14.0,0.0153938040025899,2,1a,1,1
675,219.70718392792335,182.33183292177873,19,N20-20-1,19,2,1.6862359763391594,40.0,159.0,20.0,0.0314159265358979,2,1a,1,1
678,249.79398762444632,182.33183292177873,19,N20-20-2,31,2,1.6968412340519847,40.0,160.0,20.0,0.0314159265358979,2,1a,1,1
679,219.70718392792335,182.33183292177873,19,N20-20-3,31,2,1.6862359763391594,40.0,159.0,20.0,0.0314159265358979,2,1a,1,1
724,258.8183832976803,223.72818044277037,19,N22-14-3,32,2,1.3057375283401391,43.0,325.0,14.0,0.0153938040025899,2,1a,1,1
742,184.8523252952974,186.58982724569245,19,N22-20-1,30,2,1.4586576244631335,40.0,192.0,20.0,0.0314159265358979,2,1a,1,1
745,231.1625910024641,186.58982724569245,19,N22-20-2,33,2,1.4054773985712483,40.0,185.0,20.0,0.0314159265358979,2,1a,1,1
748,184.8523252952974,186.58982724569245,19,N22-20-3,34,2,1.4586576244631335,40.0,192.0,20.0,0.0314159265358979,2,1a,1,1
803,248.1781168026158,219.09157791906014,19,N30-14-1,30,2,1.3190641741648088,43.0,260.0,14.0,0.0153938040025899,2,1a,1,1
821,292.6605441928393,219.09157791906014,19,N30-14-2,28,2,1.313990850418021,43.0,259.0,14.0,0.0153938040025899,2,1a,1,1
833,295.7806576047998,219.09157791906014,19,N30-14-3,27,2,1.3241374979115963,43.0,261.0,14.0,0.0153938040025899,2,1a,1,1
856,212.7363139743116,181.85677393619517,19,N30-20-1,30,2,1.505675752498589,40.0,156.0,20.0,0.0314159265358979,2,1a,1,1
857,214.5979148755237,181.85677393619517,19,N30-20-2,27,2,1.5346310554312543,40.0,159.0,20.0,0.0314159265358979,2,1a,1,1
862,243.0005800796372,181.85677393619517,19,N30-20-3,27,2,1.5346310554312543,40.0,159.0,20.0,0.0314159265358979,2,1a,1,1
910,176.28261829355256,186.46014253658018,19,N32-20-1,36,2,1.338695392109284,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
916,227.6643331250108,186.46014253658018,19,N32-20-2,27,2,1.3527869225525395,40.0,192.0,20.0,0.0314159265358979,2,1a,1,1
918,197.67459918172625,186.46014253658018,19,N32-20-3,32,2,1.3316496268876563,40.0,189.0,20.0,0.0314159265358979,2,1a,1,1
973,253.071329267942,219.69436395437785,19,N40-14-1,27,2,1.3587952034337611,43.0,285.0,14.0,0.0153938040025899,2,1a,1,1
991,327.9769996904818,219.69436395437785,19,N40-14-2,27,2,1.430310740456591,43.0,300.0,14.0,0.0153938040025899,2,1a,1,1
1017,262.8503209020748,219.69436395437785,19,N40-14-3,28,2,1.4350784429247796,43.0,301.0,14.0,0.0153938040025899,2,1a,1,1
1023,205.77534461014017,181.8716098352592,19,N40-20-1,38,2,1.4288984925870647,40.0,157.0,20.0,0.0314159265358979,2,1a,1,1
1025,234.7363190367525,181.8716098352592,19,N40-20-2,30,2,1.4288984925870647,40.0,157.0,20.0,0.0314159265358979,2,1a,1,1
1032,207.1254856676829,181.8716098352592,19,N40-20-3,30,2,1.4471010211550528,40.0,159.0,20.0,0.0314159265358979,2,1a,1,1
1072,184.09313983663188,184.8353241491153,19,N42-20-1,32,2,1.4468170965897396,40.0,207.0,20.0,0.0314159265358979,2,1a,1,1
1076,196.5139249551613,184.8353241491153,19,N42-20-2,29,2,1.334985823423383,40.0,191.0,20.0,0.0314159265358979,2,1a,1,1
1081,197.98044678318485,184.8353241491153,19,N42-20-3,32,2,1.334985823423383,40.0,191.0,20.0,0.0314159265358979,2,1a,1,1
1090,256.7386906438196,220.42228158248372,19,S20-14-1,32,2,1.391434214341846,43.0,287.0,14.0,0.0153938040025899,2,1a,1,1
1108,291.1144450862376,220.42228158248372,19,S20-14-2,27,2,1.3041665632681414,43.0,269.0,14.0,0.0153938040025899,2,1a,1,1
1122,263.04825934749584,220.42228158248372,19,S20-14-3,30,2,1.4544608512284103,43.0,300.0,14.0,0.0153938040025899,2,1a,1,1
1140,220.75717188703825,183.34558546364258,19,S20-20-1,33,2,1.6741835232129796,40.0,182.0,20.0,0.0314159265358979,2,1a,1,1
1143,253.34827114824895,183.34558546364258,19,S20-20-2,26,2,1.7017799549142922,40.0,185.0,20.0,0.0314159265358979,2,1a,1,1
1144,193.69593493134687,183.34558546364258,19,S20-20-3,30,2,1.6189906598103538,40.0,176.0,20.0,0.0314159265358979,2,1a,1,1
1195,213.24458691944892,184.96808466669285,19,S22-20-1,35,2,1.5382527877598389,40.0,224.00000000000003,20.0,0.0314159265358979,2,1a,1,1
1200,190.36014897769263,184.96808466669285,19,S22-20-2,31,2,1.5245183878691255,40.0,222.0,20.0,0.0314159265358979,2,1a,1,1
1201,222.58890714716603,184.96808466669285,19,S22-20-3,29,2,1.3047679896177202,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
1211,258.06056728352263,220.62865873736126,19,S30-14-1,34,2,1.403873218820014,43.0,331.0,14.0,0.0153938040025899,2,1a,1,1
1229,224.8158745872969,220.62865873736126,19,S30-14-2,36,2,1.3953906011836392,43.0,329.0,14.0,0.0153938040025899,2,1a,1,1
1260,264.3335218367161,220.62865873736126,19,S30-14-3,35,2,1.450527615820075,43.0,342.0,14.0,0.0153938040025899,2,1a,1,1
1265,254.92936346477572,181.99754715372535,19,S30-20-1,33,2,1.7649058696728128,40.0,217.0,20.0,0.0314159265358979,2,1a,1,1
1269,245.3341748769886,181.99754715372535,19,S30-20-2,34,2,1.5453092868102971,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
1271,191.518936516875,181.99754715372535,19,S30-20-3,36,2,1.5453092868102971,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
1322,274.8792231777053,181.4610002850188,19,S32-20-1,27,2,1.434012553171521,40.0,218.0,20.0,0.0314159265358979,2,1a,1,1
1326,196.7948144370947,181.4610002850188,19,S32-20-2,31,2,1.3221858861810818,40.0,201.0,20.0,0.0314159265358979,2,1a,1,1
1334,202.5594146953717,181.4610002850188,19,S32-20-3,34,2,1.387966278528399,40.0,211.00000000000003,20.0,0.0314159265358979,2,1a,1,1
1343,265.0,272.72586932764773,21,B1-a,8,2,1.424035612113204,40.0,344.58586497226656,16.0,0.0125663706143591,2,2,1,1
1350,248.0,271.958655340894,21,B1-b,7,2,1.4089228609382758,40.0,344.41896844652706,16.0,0.0125663706143591,2,2,1,1
1357,212.0,258.3679007217069,21,B2-a,7,2,1.5513916996021786,25.0,343.576976295536,16.0,0.0157460983498901,2,2,1,1
1365,266.0,257.80759365463837,21,B2-b,8,2,1.539140962465119,25.0,343.44946952020206,16.0,0.0157460983498901,2,2,1,1
1374,191.0,194.1425212896195,21,B3-a,9,2,2.0172933326924336,25.0,321.8951306073301,16.0,0.0213517093624509,2,2,1,1
1384,165.0,194.03521513186263,21,B3-b,11,2,2.013574622212445,25.0,321.86114466660456,16.0,0.0213517093624509,2,2,1,1
1393,172.0,199.3382298078362,21,S2-a,5,2,1.5044192914613328,25.0,348.7818673950678,12.0,0.0112303722556499,2,2,1,1
1398,179.0,199.25339031413668,21,S2-b,5,2,1.5019636339065097,25.0,348.75365943926323,12.0,0.0112303722556499,2,2,1,1
1404,132.0,162.51409119032493,21,S3-a,7,2,1.8436170823374944,25.0,330.9740386455995,12.0,0.0124282786295859,2,2,1,1
1410,152.0,162.44547928742196,21,S3-b,7,2,1.840778891845481,25.0,330.94450319074093,12.0,0.0124282786295859,2,2,1,1
1413,153.0,199.1809382651221,23,BSTN3-16,4,1,2.957867217069731,50.0,336.1296145512977,16.0,0.0218545575901898,2,2,1,1
1418,162.0,163.34436366189115,23,BSTS3-16,4,1,2.7224753612224006,50.0,330.2826563331676,16.0,0.0218545575901898,2,2,1,1
1421,166.0,204.6737862640376,23,SLTN4-12B,1,1,1.9279990777179836,20.0,335.7148356426724,12.0,0.0109590441404295,2,2,1,1
1428,320.0,265.3650106522628,23,STN12,5,2,1.7272874645097351,44.0,337.99999999999994,12.0,0.0113097335529232,2,1a,1,1
1430,240.0,229.31545242774123,23,STN16,5,2,2.553042799071323,42.0,299.0,16.0,0.0201061929829746,2,1a,1,1
1432,145.0,221.41150593045717,23,STS16,7,2,2.006109340473071,42.0,249.0,16.0,0.0201061929829746,2,1a,1,1
1433,254.75541335479733,131.04568198458216,24,25-20-00,11,1,4.490524238532445,32.0,186.2324603821358,22.483870967741936,0.0210038707586994,2,2,1,1
1437,206.13046391037383,131.04568198458216,24,25-20-10,5,1,5.004070864798625,32.0,207.97451832082936,22.483870967741936,0.0210897310978935,2,2,1,1
1447,141.7,118.17807847715507,25,S1-2,4,1,2.5030659699118383,19.0,292.70412435112644,14.0,0.029782162209004,2,2,1,1
1449,125.1,177.16661265951421,25,S1-4,4,1,2.7878763497666195,20.0,327.7819575092597,22.0,0.0250251949364295,2,2,1,1
1477,170.0,182.16705218066798,29,350-20-1,8,1,3.00870443854915,30.0,297.45380358689647,20.0,0.0224399475256413,2,2,1,1
1482,150.0,181.85919598881983,29,350-20-2,8,1,2.986199400856151,30.0,296.790872845987,20.0,0.0224399475256413,2,2,1,1
