,meas_wmax,wmax_038,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
0,0.228,0.23577424996240695,1,2-16R,3,2,1.7209776510422774,35.049999999999976,198.0834810983904,12.7,0.0174539033302085,2,2,1,1
1,0.303,0.30766552134905256,1,2-16R,4,2,2.2407371150845345,35.049999999999976,258.4822451666737,12.7,0.0174539033302085,2,2,1,1
2,0.303,0.25063666849991156,1,2-16T,3,2,1.5230735027274478,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
3,0.344,0.3276582420721681,1,2-16T,4,2,1.9891471128381657,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
4,0.446,0.3965698575572765,1,2-16T,5,2,2.405287983054968,35.049999999999976,340.32586687715127,12.7,0.0174539033302085,2,2,1,1
5,0.252,0.29337092558710065,1,2-24R,2,2,1.2711711495919569,35.049999999999976,197.3080003455484,12.7,0.0153020522347034,1,2,1,1
6,0.391,0.4886330277955709,1,2-24R,3,2,2.109796622656963,35.049999999999976,328.63244857749464,12.7,0.0153020522347034,2,2,1,1
7,0.148,0.16173221366764146,1,2-32R1,2,2,1.6713671977421114,35.00000000000002,157.3675700083816,12.7,0.0249525718711917,2,2,1,1
8,0.251,0.2723985297053599,1,2-32R1,3,2,2.803583686535155,35.00000000000002,265.04735031747714,12.7,0.0249525718711917,2,2,1,1
9,0.279,0.15940499556420473,1,2-4.75T,4,2,2.7557042489660666,35.17999999999997,191.1045215188624,12.7,0.0383649706486183,2,2,1,1
10,0.392,0.2134504165139328,1,2-4.75T,5,2,3.685897743816651,35.17999999999997,255.8974991437278,12.7,0.0383649706486183,2,2,1,1
11,0.4233717399409609,0.25135947629498634,1,2-4.75T,6,2,4.3370341345997,35.17999999999997,301.3452136588619,12.7,0.0383649706486183,2,2,1,1
12,0.188,0.16711618336683795,1,2-8R,2,2,2.6580586302820026,35.049999999999976,186.8787630380614,12.7,0.0349078066604171,2,2,1,1
13,0.254,0.22300429373457956,1,2-8R,3,2,3.532183462814829,35.049999999999976,249.3760073123149,12.7,0.0349078066604171,2,2,1,1
14,0.176,0.15959676036305112,1,2-8T,3,2,2.3558735999261726,35.049999999999976,169.45081375073346,12.7,0.0349078066604171,2,2,1,1
15,0.275,0.20989028912388416,1,2-8T,4,2,3.094966785939449,35.049999999999976,222.84963810990325,12.7,0.0349078066604171,2,2,1,1
16,0.38,0.2676629805158525,1,2-8T,5,2,3.941851169120962,35.049999999999976,284.1894143476512,12.7,0.0349078066604171,2,2,1,1
17,0.406,0.3981489195239237,1,3-S2,3,2,0.8026876628081269,44.44999999999998,197.36542245722396,12.700000000000005,0.0087266462599716,1,2,1,1
18,0.115,0.19572452731713963,2,R17,3,2,2.903560298989625,30.0,208.13647703053488,16.0,0.028519422670886,2,2,1,1
19,0.13,0.24541037882797215,2,R17,4,2,3.629593556735535,30.0,260.97317682222905,16.0,0.028519422670886,2,2,1,1
20,0.15,0.2954479769093331,2,R17,5,2,4.355435903816773,30.0,314.18392933486166,16.0,0.028519422670886,2,2,1,1
21,0.165,0.2954479769093331,2,R17,6,2,4.355435903816773,30.0,314.18392933486166,16.0,0.028519422670886,2,2,14,1
22,0.125,0.17537635624583103,2,R18,3,2,1.5492389508955433,20.0,191.1342290475247,12.341463414634148,0.0157702964555201,2,2,1,1
23,0.125,0.21946905395404492,2,R18,4,2,1.936449199860702,20.0,239.1887328785413,12.341463414634148,0.0157702964555201,2,2,1,1
24,0.185,0.2637005058204355,2,R18,5,2,2.323858426343315,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,1,1
25,0.168,0.2637005058204355,2,R18,6,2,2.323858426343315,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,14,1
26,0.2,0.30803244918548234,2,R18,7,2,2.7110686753084736,20.0,335.7097043010754,12.341463414634148,0.0157702964555201,2,2,1,1
27,0.115,0.2078890229614947,2,R19,2,2,1.716227893615329,33.0,206.02661947878133,10.0,0.0147078307752331,2,2,1,1
28,0.15,0.26027431952614694,2,R19,3,2,2.145284867019161,33.0,257.94261488758053,10.0,0.0147078307752331,2,2,1,1
29,0.2,0.3128472885568421,2,R19,4,2,2.5743418404229934,33.0,310.0446014718505,10.0,0.0147078307752331,2,2,1,1
30,0.225,0.3128472885568421,2,R19,5,2,2.5743418404229934,33.0,310.0446014718505,10.0,0.0147078307752331,2,2,14,1
31,0.15,0.17344971771178846,2,R21,3,2,3.235078358649276,19.0,196.24104766651945,21.33333333333333,0.0264772911709954,2,2,1,1
