,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,MC 2010,0,0,0,0,0,0,0,0,0,0,MC 2010,11,-26.712627313060608,-26.712627313060608,21.909,37.572,60.333,88.05507985076082,88.05507985076082,38.424,49.76563509957711,MC 2010,9,-104.56938746222843,-104.56938746222843,-81.607,-32.607,-18.405,62.24703877755144,62.24703877755144,63.202,61.86491354966239,MC 2010,1,-114.06894096959093,-114.06894096959093,-114.069,-114.069,-114.069,-114.069,-114.06894096959093,0,114.06894096959093
1,Noakowski,0,0,0,0,0,0,0,0,0,0,Noakowski,11,-23.85699791255439,-23.85699791255439,-9.565,-2.439,12.723,46.155,52.06661265951422,22.288,24.610757459383702,Noakowski,9,-147.81594436094886,-147.81594436094886,-118.369,-75.085,-29.026,10.99758507420006,10.99758507420006,89.343,89.2448749123153,Noakowski,1,-173.51712900919102,-173.517,-173.517,-173.517,-173.517,-173.51712900919102,-173.51712900919102,0,173.51712900919102
2,Menn,0,0,0,0,0,0,0,0,0,0,Menn,11,55.549697641382295,55.549697641382295,60.633,129.494,137.152,208.55541158198983,208.55541158198983,76.51899999999998,124.78594002829009,Menn,9,-22.343606051429333,-22.343606051429333,-7.726,41.153,93.595,178.48682487252603,178.48682487252603,101.321,78.4104398564053,Menn,1,-38.14200304997587,-38.142,-38.142,-38.142,-38.142,-38.14200304997587,-38.14200304997587,0,38.14200304997587
3,Gergely + Lutz,0,0,0,0,0,0,0,0,0,0,Gergely + Lutz,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gergely + Lutz,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gergely + Lutz,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
4,SMTCM,0,0,0,0,0,0,0,0,0,0,SMTCM,11,-60.07290815926444,-60.07290815926444,-7.24,23.474,82.672,159.24783228114214,159.24783228114214,89.91199999999999,72.50489939927553,SMTCM,9,-141.85302554366842,-141.85302554366842,-85.018,-56.512,-34.424,8.860448078183794,8.860448078183794,50.594,76.44860973928809,SMTCM,1,-203.55294852385393,-203.55294852385393,-203.553,-203.553,-203.553,-203.553,-203.55294852385393,0,203.55294852385393
