,meas_wmax,wmax_001b,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
213,0.14,0.15623132557442618,16,2,3,2,1.3195722412685629,19.05000000000002,275.8,11.3,0.0162082366025723,2,1a,1,1
214,0.14,0.18547007557442619,16,2,4,2,1.4846383845744566,19.05000000000002,310.3,11.3,0.0162082366025723,2,1a,1,1
215,0.09,0.10520864999999999,16,3,1,2,1.0175163887982843,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
216,0.115,0.12270104999999999,16,3,2,2,1.1866926274385017,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
217,0.16,0.1402443,16,3,3,2,1.3563606574701148,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
218,0.2,0.15778755,16,3,4,2,1.5260286875017284,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
219,0.09,0.10520864999999999,16,4,1,2,1.077282114335648,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
220,0.11,0.12270104999999999,16,4,2,2,1.2563952353271717,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
221,0.12,0.1402443,16,4,3,2,1.4360290339959965,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
222,0.18,0.1636056755592783,16,4,4,2,1.6156628326648217,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
223,0.06,0.12647482512,16,5,1,2,1.0593612490407427,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
224,0.1,0.14750302223999998,16,5,2,2,1.2354947771557814,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
225,0.18,0.16859234784,16,5,3,2,1.412140321340922,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
226,0.22,0.19464737582918,16,5,4,2,1.588785865526063,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
227,0.1,0.10520864999999999,16,6,1,2,1.1078683479448228,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
228,0.15,0.12270104999999999,16,6,2,2,1.2920668552879928,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
229,0.18,0.1402443,16,6,3,2,1.4768008234083232,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
230,0.2,0.16635391996136314,16,6,4,2,1.661534791528654,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
231,0.1,0.10593809663999999,16,7,1,2,1.0770775844732372,38.1,206.9,11.3,0.0148043735897511,1,1a,1,1
232,0.13,0.12355177727999998,16,7,2,2,1.2561566995330695,38.1,241.3,11.3,0.0148043735897511,1,1a,1,1
233,0.16,0.14121666047999998,16,7,3,2,1.435756393415751,38.1,275.8,11.3,0.0148043735897511,2,1a,1,1
234,0.18,0.1647204007643656,16,7,4,2,1.6153560872984316,38.1,310.3,11.3,0.0148043735897511,2,1a,1,1
242,0.203,0.20105471999999996,18,B14,3,2,0.7883145753806746,26.0,222.80000000000004,10.0,0.0107404877045804,1,1a,1,1
243,0.232,0.23633855999999995,18,B14,4,2,0.926658829857265,26.0,261.9,10.0,0.0107404877045804,1,1a,1,1
244,0.259,0.2751417599999999,18,B14,5,2,1.0788021276192443,26.0,304.9,10.0,0.0107404877045804,1,1a,1,1
245,0.27,0.27432959999999995,18,B14,6,2,1.075617733014924,26.0,304.0,10.0,0.0107404877045804,1,1a,1,1
247,0.279,0.18067559885884196,18,B24,6,2,0.7652709804498299,26.0,272.0,10.0,0.0107404877045804,1,1a,1,1
248,0.311,0.21853776479617282,18,B24,7,2,0.9256402667940956,26.0,329.0,10.0,0.0107404877045804,1,1a,1,1
249,0.319,0.22518025004833614,18,B24,8,2,0.9537752293106336,26.0,339.0,10.0,0.0107404877045804,1,1a,1,1
250,0.289,0.2879735534375467,18,C115,8,2,0.7761134767469038,26.0,330.2,10.0,0.0096962736221907,1,1a,1,1
253,0.113,0.1868755860705933,18,C117,2,2,0.7093248835419995,26.0,178.0,12.0,0.0106194681248105,1,1a,1,1
254,0.123,0.1976891733544535,18,C117,5,2,0.7503700874772951,26.0,188.3,12.0,0.0106194681248105,1,1a,1,1
255,0.121,0.20661300752074588,18,C117,7,2,0.7842423431520534,26.0,196.8,12.0,0.0106194681248105,1,1a,1,1
256,0.11,0.19873903619754668,18,C117,9,2,0.7543550587331489,26.0,189.3,12.0,0.0106194681248105,1,1a,1,1
257,0.116,0.21364708856947046,18,C117,10,2,0.8109416505662748,26.0,203.50000000000003,12.0,0.0106194681248105,1,1a,1,1
258,0.113,0.19464457110948313,18,C117,11,2,0.7388136708353186,26.0,185.4,12.0,0.0106194681248105,1,1a,1,1
259,0.109,0.1906550923057289,18,C117,12,2,0.7236707800630736,26.0,181.6,12.0,0.0106194681248105,1,1a,1,1
260,0.125,0.21669169081444076,18,C117,13,2,0.822498067208251,26.0,206.4,12.0,0.0106194681248105,1,1a,1,1
261,0.125,0.2154318554027289,18,C117,14,2,0.8177161017012262,26.0,205.2,12.0,0.0106194681248105,1,1a,1,1
262,0.138,0.2339094414411696,18,C117,15,2,0.8878515958042557,26.0,222.8,12.0,0.0106194681248105,1,1a,1,1
269,0.239,0.26238873402382656,19,N10-10-1,4,2,0.8627491623056568,45.0,270.0,10.0,0.0078539816339744,1,1a,1,1
270,0.052,0.2137982277231179,19,N10-10-1,5,2,0.7029807989157204,45.0,220.0,10.0,0.0078539816339744,1,1a,1,1
271,0.239,0.259473303645784,19,N10-10-1,6,2,0.8531630605022607,45.0,267.0,10.0,0.0078539816339744,1,1a,1,1
272,0.262,0.28279674667012417,19,N10-10-1,7,2,0.92985187492943,45.0,291.0,10.0,0.0078539816339744,1,1a,1,1
273,0.122,0.22351632898325968,19,N10-10-1,8,2,0.7349344715937076,45.0,230.0,10.0,0.0078539816339744,1,1a,1,1
274,0.228,0.2516988226376707,19,N10-10-1,9,2,0.8276001223598708,45.0,259.0,10.0,0.0078539816339744,1,1a,1,1
275,0.253,0.26530416440186905,19,N10-10-1,10,2,0.872335264109053,45.0,273.0,10.0,0.0078539816339744,1,1a,1,1
276,0.262,0.2847403669221525,19,N10-10-1,11,2,0.9362426094650276,45.0,293.0,10.0,0.0078539816339744,1,1a,1,1
277,0.338,0.29737389856033675,19,N10-10-1,12,2,0.9777823839464111,45.0,306.0,10.0,0.0078539816339744,1,1a,1,1
278,0.243,0.23614986062144389,19,N10-10-1,13,2,0.7764742460750912,45.0,243.0,10.0,0.0078539816339744,1,1a,1,1
279,0.239,0.259473303645784,19,N10-10-1,14,2,0.8531630605022607,45.0,267.0,10.0,0.0078539816339744,1,1a,1,1
280,0.262,0.2847403669221525,19,N10-10-1,15,2,0.9362426094650276,45.0,293.0,10.0,0.0078539816339744,1,1a,1,1
281,0.34,0.32166915171069105,19,N10-10-1,16,2,1.0576665656413793,45.0,331.0,10.0,0.0078539816339744,1,1a,1,1
282,0.338,0.30126113906439345,19,N10-10-1,19,2,0.990563853017606,45.0,310.0,10.0,0.0078539816339744,1,1a,1,1
283,0.34,0.32166915171069105,19,N10-10-1,20,2,1.0576665656413793,45.0,331.0,10.0,0.0078539816339744,1,1a,1,1
284,0.228,0.253642442889699,19,N10-10-2,4,2,0.8339908568954681,45.0,261.0,10.0,0.0078539816339744,1,1a,1,1
285,0.122,0.2225445188572455,19,N10-10-2,6,2,0.731739104325909,45.0,229.0,10.0,0.0078539816339744,1,1a,1,1
286,0.228,0.25072701251165647,19,N10-10-2,7,2,0.8244047550920721,45.0,258.0,10.0,0.0078539816339744,1,1a,1,1
287,0.208,0.2721068352839683,19,N10-10-2,8,2,0.8947028349836442,45.0,280.0,10.0,0.0078539816339744,1,1a,1,1
288,0.338,0.29737389856033675,19,N10-10-2,9,2,0.9777823839464111,45.0,306.0,10.0,0.0078539816339744,1,1a,1,1
289,0.338,0.29737389856033675,19,N10-10-2,10,2,0.9777823839464111,45.0,306.0,10.0,0.0078539816339744,1,1a,1,1
290,0.122,0.22740356948731635,19,N10-10-2,11,2,0.7477159406649025,45.0,234.0,10.0,0.0078539816339744,1,1a,1,1
291,0.228,0.2555860631417273,19,N10-10-2,12,2,0.8403815914310658,45.0,263.0,10.0,0.0078539816339744,1,1a,1,1
292,0.208,0.27307864540998245,19,N10-10-2,13,2,0.8978982022514428,45.0,281.0,10.0,0.0078539816339744,1,1a,1,1
293,0.338,0.29737389856033675,19,N10-10-2,14,2,0.9777823839464111,45.0,306.0,10.0,0.0078539816339744,1,1a,1,1
294,0.338,0.3002893289383793,19,N10-10-2,15,2,0.9873684857498072,45.0,309.0,10.0,0.0078539816339744,1,1a,1,1
295,0.243,0.23906529099948642,19,N10-10-2,16,2,0.7860603478784874,45.0,246.0,10.0,0.0078539816339744,1,1a,1,1
296,0.208,0.2740504555359966,19,N10-10-2,17,2,0.9010935695192416,45.0,282.0,10.0,0.0078539816339744,1,1a,1,1
297,0.338,0.29931751881236507,19,N10-10-2,18,2,0.9841731184820086,45.0,308.0,10.0,0.0078539816339744,1,1a,1,1
298,0.34,0.32458458208873364,19,N10-10-2,19,2,1.0672526674447755,45.0,334.0,10.0,0.0078539816339744,1,1a,1,1
299,0.377,0.32944363271880445,19,N10-10-2,20,2,1.0832295037837691,45.0,339.0,10.0,0.0078539816339744,1,1a,1,1
300,0.253,0.26919140490592575,19,N10-10-2,21,2,0.885116733180248,45.0,277.0,10.0,0.0078539816339744,1,1a,1,1
301,0.338,0.29931751881236507,19,N10-10-2,22,2,0.9841731184820086,45.0,308.0,10.0,0.0078539816339744,1,1a,1,1
302,0.377,0.3304154428448186,19,N10-10-2,23,2,1.0864248710515678,45.0,340.0,10.0,0.0078539816339744,1,1a,1,1
303,0.253,0.2682195947799116,19,N10-10-3,4,2,0.8819213659124493,45.0,276.0,10.0,0.0078539816339744,1,1a,1,1
304,0.228,0.24781158213361396,19,N10-10-3,6,2,0.814818653288676,45.0,255.0,10.0,0.0078539816339744,1,1a,1,1
305,0.253,0.2682195947799116,19,N10-10-3,7,2,0.8819213659124493,45.0,276.0,10.0,0.0078539816339744,1,1a,1,1
306,0.253,0.2682195947799116,19,N10-10-3,8,2,0.8819213659124493,45.0,276.0,10.0,0.0078539816339744,1,1a,1,1
307,0.228,0.2458679618815856,19,N10-10-3,10,2,0.8084279187530784,45.0,253.0,10.0,0.0078539816339744,1,1a,1,1
308,0.253,0.2701632150319399,19,N10-10-3,11,2,0.8883121004480465,45.0,278.0,10.0,0.0078539816339744,1,1a,1,1
309,0.262,0.28668398717418087,19,N10-10-3,12,2,0.942633344000625,45.0,295.0,10.0,0.0078539816339744,1,1a,1,1
310,0.243,0.23420624036941562,19,N10-10-3,13,2,0.7700835115394938,45.0,241.00000000000003,10.0,0.0078539816339744,1,1a,1,1
311,0.253,0.2682195947799116,19,N10-10-3,14,2,0.8819213659124493,45.0,276.0,10.0,0.0078539816339744,1,1a,1,1
312,0.262,0.28668398717418087,19,N10-10-3,15,2,0.942633344000625,45.0,295.0,10.0,0.0078539816339744,1,1a,1,1
313,0.34,0.32166915171069105,19,N10-10-3,16,2,1.0576665656413793,45.0,331.0,10.0,0.0078539816339744,1,1a,1,1
314,0.377,0.32944363271880445,19,N10-10-3,20,2,1.0832295037837691,45.0,339.0,10.0,0.0078539816339744,1,1a,1,1
315,0.092,0.22652962300768656,19,N10-14-1,16,2,0.9809542589816728,43.0,163.0,14.0,0.0153938040025899,1,1a,1,1
316,0.166,0.21541160470056084,19,N10-14-1,18,2,0.9328092646758236,43.0,155.0,14.0,0.0153938040025899,1,1a,1,1
317,0.152,0.2501554119103287,19,N10-14-1,19,2,1.0832623718816017,43.0,180.0,14.0,0.0153938040025899,1,1a,1,1
318,0.192,0.28628897140848725,19,N10-14-1,20,2,1.239733603375611,43.0,206.0,14.0,0.0153938040025899,1,1a,1,1
319,0.201,0.277950457678143,19,N10-14-1,21,2,1.2036248576462245,43.0,200.0,14.0,0.0153938040025899,1,1a,1,1
320,0.215,0.30435575115756663,19,N10-14-1,22,2,1.3179692191226156,43.0,219.00000000000003,14.0,0.0153938040025899,2,1a,1,1
321,0.229,0.3210327786182552,19,N10-14-1,23,2,1.390186710581389,43.0,231.0,14.0,0.0153938040025899,2,1a,1,1
322,0.257,0.36228848131794056,19,N10-14-1,24,2,1.5526760663636294,43.0,258.0,14.0,0.0153938040025899,2,1a,1,1
323,0.337,0.49894745634302756,19,N10-14-1,25,2,1.9077453993692657,43.0,317.0,14.0,0.0153938040025899,2,1a,1,1
324,0.092,0.22236036614251442,19,N10-14-2,13,2,0.9628998861169794,43.0,160.0,14.0,0.0153938040025899,1,1a,1,1
325,0.092,0.22652962300768656,19,N10-14-2,16,2,0.9809542589816728,43.0,163.0,14.0,0.0153938040025899,1,1a,1,1
326,0.166,0.2126321001237794,19,N10-14-2,18,2,0.9207730160993616,43.0,153.0,14.0,0.0153938040025899,1,1a,1,1
327,0.207,0.26683243937101725,19,N10-14-2,19,2,1.1554798633403751,43.0,192.0,14.0,0.0153938040025899,1,1a,1,1
328,0.215,0.3113045125995202,19,N10-14-2,20,2,1.348059840563771,43.0,224.0,14.0,0.0153938040025899,2,1a,1,1
329,0.257,0.3576559736899715,19,N10-14-2,21,2,1.5406398177871672,43.0,256.0,14.0,0.0153938040025899,2,1a,1,1
330,0.352,0.4804174258311513,19,N10-14-2,22,2,1.8596004050634165,43.0,309.0,14.0,0.0153938040025899,2,1a,1,1
331,0.145,0.1963597713016486,19,N10-20-1,25,2,1.865212246021999,40.0,165.0,20.0,0.0314159265358979,2,1a,1,1
332,0.176,0.24275891733762414,19,N10-20-1,26,2,2.159124478728496,40.0,191.0,20.0,0.0314159265358979,2,1a,1,1
333,0.174,0.29272722845329013,19,N10-20-1,27,2,2.475645344720108,40.0,219.0,20.0,0.0314159265358979,2,1a,1,1
334,0.145,0.19814435384149384,19,N10-20-2,24,2,1.8765165626645568,40.0,166.0,20.0,0.0314159265358979,2,1a,1,1
335,0.176,0.24275891733762414,19,N10-20-2,25,2,2.159124478728496,40.0,191.0,20.0,0.0314159265358979,2,1a,1,1
336,0.174,0.2962963935329806,19,N10-20-2,26,2,2.4982539780052235,40.0,221.0,20.0,0.0314159265358979,2,1a,1,1
337,0.153,0.28023515067437366,19,N10-20-2,27,2,2.396515128222205,40.0,212.0,20.0,0.0314159265358979,2,1a,1,1
338,0.145,0.20171351892118428,19,N10-20-3,27,2,1.899125195949672,40.0,168.0,20.0,0.0314159265358979,2,1a,1,1
339,0.174,0.2980809760728258,19,N10-20-3,28,2,2.509558294647781,40.0,222.0,20.0,0.0314159265358979,2,1a,1,1
340,0.176,0.19992719402791564,19,N12-10-1,4,2,0.7406804112113103,45.0,325.0,10.0,0.0078539816339744,1,1a,1,1
341,0.267,0.19069978507278107,19,N12-10-1,7,2,0.7064951614630959,45.0,310.0,10.0,0.0078539816339744,1,1a,1,1
342,0.267,0.19869687283389767,19,N12-10-1,8,2,0.7361223779115482,45.0,323.0,10.0,0.0078539816339744,1,1a,1,1
343,0.253,0.213460727162113,19,N12-10-1,9,2,0.7908187775086912,45.0,347.0,10.0,0.0078539816339744,1,1a,1,1
344,0.176,0.19992719402791564,19,N12-10-1,12,2,0.7406804112113103,45.0,325.0,10.0,0.0078539816339744,1,1a,1,1
345,0.267,0.19869687283389767,19,N12-10-1,16,2,0.7361223779115482,45.0,323.0,10.0,0.0078539816339744,1,1a,1,1
346,0.267,0.1962362304458618,19,N12-10-1,20,2,0.7270063113120245,45.0,319.0,10.0,0.0078539816339744,1,1a,1,1
347,0.257,0.2110000847740771,19,N12-10-1,23,2,0.7817027109091674,45.0,343.0,10.0,0.0078539816339744,1,1a,1,1
348,0.267,0.19254526686380796,19,N12-10-2,4,2,0.7133322114127387,45.0,313.0,10.0,0.0078539816339744,1,1a,1,1
349,0.267,0.19746655163987975,19,N12-10-2,8,2,0.7315643446117864,45.0,321.0,10.0,0.0078539816339744,1,1a,1,1
350,0.257,0.2091546029830502,19,N12-10-2,9,2,0.7748656609595245,45.0,340.0,10.0,0.0078539816339744,1,1a,1,1
351,0.233,0.2042333182069784,19,N12-10-2,12,2,0.756633527760477,45.0,332.0,10.0,0.0078539816339744,1,1a,1,1
352,0.253,0.213460727162113,19,N12-10-2,13,2,0.7908187775086912,45.0,347.0,10.0,0.0078539816339744,1,1a,1,1
353,0.267,0.1900846244757721,19,N12-10-2,16,2,0.7042161448132149,45.0,309.0,10.0,0.0078539816339744,1,1a,1,1
354,0.253,0.21469104835613095,19,N12-10-2,17,2,0.7953768108084531,45.0,349.0,10.0,0.0078539816339744,1,1a,1,1
355,0.267,0.19562106984885283,19,N12-10-2,19,2,0.7247272946621435,45.0,318.0,10.0,0.0078539816339744,1,1a,1,1
356,0.267,0.19746655163987975,19,N12-10-3,8,2,0.7315643446117864,45.0,321.0,10.0,0.0078539816339744,1,1a,1,1
357,0.233,0.20361815760996943,19,N12-10-3,9,2,0.754354511110596,45.0,331.0,10.0,0.0078539816339744,1,1a,1,1
358,0.233,0.2054636394009964,19,N12-10-3,12,2,0.7611915610602389,45.0,334.0,10.0,0.0078539816339744,1,1a,1,1
359,0.233,0.20607879999800532,19,N12-10-3,15,2,0.7634705777101197,45.0,335.0,10.0,0.0078539816339744,1,1a,1,1
360,0.227,0.1979370100398845,19,N12-14-1,28,2,0.972393875346238,43.0,225.0,14.0,0.0153938040025899,1,1a,1,1
361,0.188,0.17242512874585494,19,N12-14-1,23,2,0.8470631091905007,43.0,196.0,14.0,0.0153938040025899,1,1a,1,1
362,0.158,0.14427408731796024,19,N12-14-1,18,2,0.7087670913634803,43.0,164.0,14.0,0.0153938040025899,1,1a,1,1
363,0.152,0.1513118476749339,19,N12-14-1,19,2,0.7433410958202353,43.0,172.0,14.0,0.0153938040025899,1,1a,1,1
364,0.209,0.18298176928131543,19,N12-14-1,24,2,0.8989241158756334,43.0,208.0,14.0,0.0153938040025899,1,1a,1,1
365,0.171,0.15922932807652931,19,N12-14-1,22,2,0.7822368508340848,43.0,181.0,14.0,0.0153938040025899,1,1a,1,1
366,0.209,0.18386148932593716,19,N12-14-1,27,2,0.9032458664327278,43.0,209.0,14.0,0.0153938040025899,1,1a,1,1
367,0.152,0.15043212763031222,19,N12-14-1,9,2,0.739019345263141,43.0,171.0,14.0,0.0153938040025899,1,1a,1,1
368,0.195,0.16626708843350296,19,N12-14-1,26,2,0.81681085529084,43.0,189.0,14.0,0.0153938040025899,1,1a,1,1
369,0.338,0.256878253029539,19,N12-14-1,30,2,1.2619511626715625,43.0,292.0,14.0,0.0153938040025899,1,1a,1,1
370,0.152,0.15043212763031222,19,N12-14-1,14,2,0.739019345263141,43.0,171.0,14.0,0.0153938040025899,1,1a,1,1
371,0.274,0.22960693164626603,19,N12-14-1,29,2,1.127976895401636,43.0,261.0,14.0,0.0153938040025899,1,1a,1,1
372,0.171,0.1583496080319076,19,N12-14-1,17,2,0.7779151002769904,43.0,180.0,14.0,0.0153938040025899,1,1a,1,1
373,0.152,0.15043212763031222,19,N12-14-1,16,2,0.739019345263141,43.0,171.0,14.0,0.0153938040025899,1,1a,1,1
374,0.171,0.1565901679426642,19,N12-14-1,20,2,0.7692715991628016,43.0,178.0,14.0,0.0153938040025899,1,1a,1,1
375,0.208,0.1900195296382891,19,N12-14-1,25,2,0.9334981203323884,43.0,216.0,14.0,0.0153938040025899,1,1a,1,1
376,0.152,0.15043212763031222,19,N12-14-1,21,2,0.739019345263141,43.0,171.0,14.0,0.0153938040025899,1,1a,1,1
377,0.152,0.1495524075856905,19,N12-14-1,10,2,0.7346975947060466,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
378,0.152,0.1495524075856905,19,N12-14-1,13,2,0.7346975947060466,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
379,0.158,0.14339436727333854,19,N12-14-2,19,2,0.7044453408063859,43.0,163.0,14.0,0.0153938040025899,1,1a,1,1
380,0.338,0.25775797307416065,19,N12-14-2,26,2,1.2662729132286568,43.0,293.0,14.0,0.0153938040025899,1,1a,1,1
381,0.152,0.1495524075856905,19,N12-14-2,17,2,0.7346975947060466,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
382,0.152,0.14867268754106877,19,N12-14-2,14,2,0.7303758441489522,43.0,169.0,14.0,0.0153938040025899,1,1a,1,1
383,0.152,0.15043212763031222,19,N12-14-2,13,2,0.739019345263141,43.0,171.0,14.0,0.0153938040025899,1,1a,1,1
384,0.274,0.22960693164626603,19,N12-14-2,25,2,1.127976895401636,43.0,261.0,14.0,0.0153938040025899,1,1a,1,1
385,0.227,0.2005761701737496,19,N12-14-2,23,2,0.9853591270175212,43.0,228.0,14.0,0.0153938040025899,1,1a,1,1
386,0.251,0.21729085102156206,19,N12-14-2,24,2,1.0674723876023144,43.0,247.0,14.0,0.0153938040025899,1,1a,1,1
387,0.171,0.15746988798728587,19,N12-14-2,20,2,0.773593349719896,43.0,179.0,14.0,0.0153938040025899,1,1a,1,1
388,0.209,0.187380369504424,19,N12-14-2,22,2,0.9205328686611052,43.0,213.0,14.0,0.0153938040025899,1,1a,1,1
389,0.188,0.17242512874585494,19,N12-14-2,21,2,0.8470631091905007,43.0,196.0,14.0,0.0153938040025899,1,1a,1,1
390,0.395,0.2867887345466771,19,N12-14-2,27,2,1.4088906816127718,43.0,326.0,14.0,0.0153938040025899,2,1a,1,1
391,0.171,0.15746988798728587,19,N12-14-2,18,2,0.773593349719896,43.0,179.0,14.0,0.0153938040025899,1,1a,1,1
392,0.171,0.1583496080319076,19,N12-14-3,13,2,0.7779151002769904,43.0,180.0,14.0,0.0153938040025899,1,1a,1,1
393,0.395,0.2867887345466771,19,N12-14-3,34,2,1.4088906816127718,43.0,326.0,14.0,0.0153938040025899,2,1a,1,1
394,0.152,0.15043212763031222,19,N12-14-3,15,2,0.739019345263141,43.0,171.0,14.0,0.0153938040025899,1,1a,1,1
395,0.274,0.2287272116016443,19,N12-14-3,30,2,1.1236551448445418,43.0,260.0,14.0,0.0153938040025899,1,1a,1,1
396,0.158,0.14427408731796024,19,N12-14-3,8,2,0.7087670913634803,43.0,164.0,14.0,0.0153938040025899,1,1a,1,1
397,0.395,0.28502929445743364,19,N12-14-3,32,2,1.400247180498583,43.0,324.0,14.0,0.0153938040025899,2,1a,1,1
398,0.171,0.160109048121151,19,N12-14-3,22,2,0.7865586013911793,43.0,182.0,14.0,0.0153938040025899,1,1a,1,1
399,0.152,0.1495524075856905,19,N12-14-3,12,2,0.7346975947060466,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
400,0.171,0.160109048121151,19,N12-14-3,16,2,0.7865586013911793,43.0,182.0,14.0,0.0153938040025899,1,1a,1,1
401,0.152,0.1495524075856905,19,N12-14-3,21,2,0.7346975947060466,43.0,170.0,14.0,0.0153938040025899,1,1a,1,1
402,0.188,0.17506428887972006,19,N12-14-3,27,2,0.8600283608617839,43.0,199.0,14.0,0.0153938040025899,1,1a,1,1
403,0.152,0.14867268754106877,19,N12-14-3,9,2,0.7303758441489522,43.0,169.0,14.0,0.0153938040025899,1,1a,1,1
404,0.188,0.17242512874585494,19,N12-14-3,26,2,0.8470631091905007,43.0,196.0,14.0,0.0153938040025899,1,1a,1,1
405,0.332,0.27359293387735145,19,N12-14-3,33,2,1.3440644232563557,43.0,311.0,14.0,0.0153938040025899,2,1a,1,1
406,0.171,0.1565901679426642,19,N12-14-3,25,2,0.7692715991628016,43.0,178.0,14.0,0.0153938040025899,1,1a,1,1
407,0.171,0.15922932807652931,19,N12-14-3,19,2,0.7822368508340848,43.0,181.0,14.0,0.0153938040025899,1,1a,1,1
408,0.171,0.15922932807652931,19,N12-14-3,17,2,0.7822368508340848,43.0,181.0,14.0,0.0153938040025899,1,1a,1,1
409,0.188,0.17418456883509834,19,N12-14-3,24,2,0.8557066103046895,43.0,198.0,14.0,0.0153938040025899,1,1a,1,1
410,0.209,0.187380369504424,19,N12-14-3,28,2,0.9205328686611052,43.0,213.0,14.0,0.0153938040025899,1,1a,1,1
411,0.158,0.14251464722871682,19,N12-14-3,18,2,0.7001235902492915,43.0,162.0,14.0,0.0153938040025899,1,1a,1,1
412,0.338,0.25775797307416065,19,N12-14-3,31,2,1.2662729132286568,43.0,293.0,14.0,0.0153938040025899,1,1a,1,1
413,0.188,0.17242512874585494,19,N12-14-3,23,2,0.8470631091905007,43.0,196.0,14.0,0.0153938040025899,1,1a,1,1
414,0.227,0.2005761701737496,19,N12-14-3,29,2,0.9853591270175212,43.0,228.0,14.0,0.0153938040025899,1,1a,1,1
415,0.2,0.2543150323155697,19,N12-20-1,35,2,1.7936418754911696,40.0,218.0,20.0,0.0314159265358979,2,1a,1,1
416,0.136,0.16810767525341916,19,N12-20-1,33,2,1.2917512589546496,40.0,157.0,20.0,0.0314159265358979,1,1a,1,1
417,0.167,0.20256213866005846,19,N12-20-1,34,2,1.555038139760693,40.0,189.0,20.0,0.0314159265358979,2,1a,1,1
418,0.179,0.22219254659835583,19,N12-20-2,31,2,1.6455430050377702,40.0,200.0,20.0,0.0314159265358979,2,1a,1,1
419,0.124,0.16810767525341916,19,N12-20-2,29,2,1.2917512589546496,40.0,157.0,20.0,0.0314159265358979,1,1a,1,1
420,0.162,0.20256213866005846,19,N12-20-2,30,2,1.555038139760693,40.0,189.0,20.0,0.0314159265358979,2,1a,1,1
421,0.197,0.2543150323155697,19,N12-20-2,33,2,1.7936418754911696,40.0,218.0,20.0,0.0314159265358979,2,1a,1,1
422,0.185,0.23290004183742707,19,N12-20-2,32,2,1.694909295188903,40.0,206.0,20.0,0.0314159265358979,2,1a,1,1
423,0.183,0.20434672119990366,19,N12-20-3,19,2,1.5632658547858818,40.0,190.0,20.0,0.0314159265358979,2,1a,1,1
424,0.192,0.22040796405851057,19,N12-20-3,20,2,1.6373152900125816,40.0,199.0,20.0,0.0314159265358979,2,1a,1,1
425,0.144,0.16810767525341916,19,N12-20-3,18,2,1.2917512589546496,40.0,157.0,20.0,0.0314159265358979,1,1a,1,1
426,0.195,0.2543150323155697,19,N12-20-3,21,2,1.7936418754911696,40.0,218.0,20.0,0.0314159265358979,2,1a,1,1
427,0.225,0.24349588347055098,19,N20-10-1,15,2,0.7957152499130394,45.0,267.0,10.0,0.0078539816339744,1,1a,1,1
428,0.231,0.2589993666877771,19,N20-10-1,12,2,0.8463787676977647,45.0,284.0,10.0,0.0078539816339744,1,1a,1,1
429,0.292,0.27541481950601643,19,N20-10-1,20,2,0.9000224924110034,45.0,302.0,10.0,0.0078539816339744,1,1a,1,1
430,0.225,0.24349588347055098,19,N20-10-1,8,2,0.7957152499130394,45.0,267.0,10.0,0.0078539816339744,1,1a,1,1
431,0.197,0.2206966434452185,19,N20-10-1,10,2,0.721210076700208,45.0,242.0,10.0,0.0078539816339744,1,1a,1,1
432,0.282,0.3018619379354021,19,N20-10-1,21,2,0.9864484933378878,45.0,331.0,10.0,0.0078539816339744,1,1a,1,1
433,0.197,0.21978467384420525,19,N20-10-1,4,2,0.7182298697716949,45.0,241.00000000000003,10.0,0.0078539816339744,1,1a,1,1
434,0.231,0.25717542748575045,19,N20-10-1,13,2,0.8404183538407383,45.0,282.0,10.0,0.0078539816339744,1,1a,1,1
435,0.225,0.24258391386953768,19,N20-10-1,18,2,0.7927350429845261,45.0,266.0,10.0,0.0078539816339744,1,1a,1,1
436,0.197,0.21613679544015205,19,N20-10-1,14,2,0.7063090420576418,45.0,237.00000000000003,10.0,0.0078539816339744,1,1a,1,1
437,0.197,0.2206966434452185,19,N20-10-1,7,2,0.721210076700208,45.0,242.0,10.0,0.0078539816339744,1,1a,1,1
438,0.231,0.25808739708676376,19,N20-10-1,16,2,0.8433985607692515,45.0,283.0,10.0,0.0078539816339744,1,1a,1,1
439,0.231,0.2589993666877771,19,N20-10-1,19,2,0.8463787676977647,45.0,284.0,10.0,0.0078539816339744,1,1a,1,1
