,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,MC 2010,14,0.002406970411336376,0.002406970411336376,0.029,0.066,0.124,0.2323705751766644,0.2323705751766644,0.095,0.1081098892268123,MC 2010,83,-0.12177293574872575,-0.11099999999999999,0.0,0.035,0.074,0.185,0.23194847054650342,0.074,0.07579439234095213,MC 2010,70,-0.1490296317117386,-0.1325,-0.035,-0.004,0.03,0.10734498120056413,0.10734498120056413,0.065,0.05480082785199483,MC 2010,35,-0.13362496397280266,-0.13362496397280266,-0.076,-0.04,-0.019,0.061595153987574314,0.061595153987574314,0.056999999999999995,0.06582095944733789,MC 2010,2,-0.13692724405931983,-0.13692724405931983,-0.132,-0.127,-0.122,-0.11640626623927741,-0.11640626623927741,0.010000000000000009,0.12708164498748448
1,Noakowski,14,-0.01574210364153865,-0.01574210364153865,0.027,0.061,0.106,0.22449999999999998,0.2464311876565866,0.079,0.10348225293348796,Noakowski,83,-0.11279756264574328,-0.089,0.004,0.022,0.066,0.159,0.18021377226217156,0.062,0.06714282001177223,Noakowski,70,-0.13902847211312586,-0.13902847211312586,-0.048,-0.006,0.017,0.04407000239168635,0.04407000239168635,0.065,0.050151788682278715,Noakowski,35,-0.1737681075046353,-0.1737681075046353,-0.078,-0.059,-0.012,0.033058450895025016,0.033058450895025016,0.066,0.07101822748042534,Noakowski,2,-0.1838519596223797,-0.1838519596223797,-0.178,-0.173,-0.167,-0.1619836010957139,-0.1619836010957139,0.010999999999999982,0.17326313814675715
2,Gergely + Lutz,14,-0.019136112485297452,-0.019136112485297452,0.02,0.058,0.086,0.15556727981246796,0.15556727981246796,0.06599999999999999,0.074698833614054,Gergely + Lutz,83,-0.1163158585790315,-0.1163158585790315,-0.031,0.002,0.04,0.14650000000000002,0.1500109012544778,0.07100000000000001,0.05024353968066841,Gergely + Lutz,70,-0.1804216995951039,-0.1455,-0.09,-0.071,-0.053,0.0024999999999999953,0.07299063825752569,0.037,0.08026055990096523,Gergely + Lutz,35,-0.21988598229790263,-0.18799999999999997,-0.143,-0.129,-0.113,-0.06800000000000003,0.012869351928689043,0.029999999999999985,0.13228413390720423,Gergely + Lutz,2,-0.2448859822979026,-0.2448859822979026,-0.224,-0.203,-0.182,-0.16140813840266874,-0.16140813840266874,0.04200000000000001,0.20739061149027904
3,SMTCM,14,-0.024580310017390444,-0.024580310017390444,0.035,0.07,0.152,0.20344778152826906,0.20344778152826906,0.11699999999999999,0.11120647154414667,SMTCM,83,-0.0760071128054608,-0.0760071128054608,-0.014,0.035,0.08,0.22100000000000003,0.25866635264839,0.094,0.07963863346048201,SMTCM,70,-0.1753505955499191,-0.1753505955499191,-0.072,-0.053,0.001,0.1023820802833871,0.1023820802833871,0.073,0.06753272463266548,SMTCM,35,-0.19972521173863383,-0.19972521173863383,-0.139,-0.101,-0.076,0.01850000000000003,0.07606707925346645,0.06300000000000001,0.11595607222984117,SMTCM,2,-0.2247252117386338,-0.2247252117386338,-0.19,-0.155,-0.12,-0.08573127949428899,-0.08573127949428899,0.07,0.1700753848660965
