,ID,EPID,ELID,LOADID,DOI,title,year,journal,country,institution,laboratory,authors,Ltot,Lspan,Lcons,Lmeas,h,b,hc,thc,RH,Temp,pd,fcm,catfcm,tfcm,fctm,catfctm,tfctm,Ecm,catEcm,tEcm,mix,Es,fsr,fy,phi,zs,nbl,clat,phit,st,phiw,sw,type,method,fpk,fp01k,Ep,rel,fpr,npl,phip,Ap,zp,cplat,catf,epsin,catcal,selfw,typew,locw,epsc,Nrep,N,M,sigs,t0,t,PL,catp,t0p,tp,ncr,wm,wk,wmax,sm,smax,indLR,indNP,indtfcm,indtfctm,indtEcm,slab,Ac,Astot,ts,sc,class_C,fcm28,Bcc,fck28,fcm_cube_150,fctm28,fctmfl28,fctmfl,fct095_28,fct095,fct095fl_28,fct095fl,fct005,fct005_28,fct005fl,Ecm28,phi_bc,phi_bc_prestress,phi_bc_prior_load,phi_dc,phi_dc_prestress,phi_dc_prior_load,phi_creep,phi_creep_prestress,phi_creep_prior_load,Ecm0,eps_cbs,eps_cbs_prestress,eps_cds,eps_cds_prestress,shrinkage,shrinkage_prestress,shrinkage_init,bondLR,bondPR,ae,ap,sxLR,sxNP,zstot,zstensinit,Astensinit,rhotot,rhotensinit,At,Aw,Aptot,zptot,zeta1,zeta,phi_peq,ry,cy,ry0,rx,ryp,cyp,cog,Izz,Wb,Wt,rho,qself,Mself,ep,Mp,pre_loss,initstrain,fctmorg,fcmorg,W_Ib,W_It,Ncr095,Mcr095,Ncr005,Mcr005,CS,Ncr,Mcr,tau_bms,tau_max,xcinit,epsinit,dpsigs,xc,eps,epsbot,sigssimpl,sigsr,dpsigsr,xc_sr,eps_sr,zstottens,zptottens,Astens,Actens,Aptens,Aceff_MC2020,Aseff_MC2020,Apeff_MC2020,phi_eq_MC2020,rhoeff_MC2020,hceff_MC2020,Aceff_FPR,Aseff_FPR,Apeff_FPR,phi_eq_FPR,rhoeff_FPR,hceff_FPR,Aceff_SMTCM,Aseff_SMTCM,Apeff_SMTCM,phi_eq_SMTCM,rhoeff_SMTCM,hceff_SMTCM,sumcirc_SMTCM,sumcirc_p_SMTCM,Actensstate1,Astensstate1,Aptensstate1,r,p,k1
2,2,1,2-16R,3,0,High Strength Bars as Concrete Reinforcement Part 4: Control of Flexural Cracking,1963,Journal of the PCA Research and Development Laboratories,US,Portland Cement Association,Research and Development Laboratories,"Paul H. Kaar, Alan H. Mattock",7010.4,3657.6,3657.6,3657.6,406.4,406.4,"[2,7]","[3,11]",50.0,"[0,21.1]",0,27.92,"[1,152.4x304.8,0]",[14],2.291870802734711,"[0,0,0]",[0],31801.39132429875,"[0,0,0]",[0],"[1,3,0,0,0,38.1,0,0,0]",200000.0,2,655.0,"[12.7,12.7]","[327.03,365]","[4,4]","[34.925,34.925]",[0],[0],0.0,0.0,0,0,0.0,0.0,0.0,0,0,[0],[0],[0],[0],[0],1,2,4,1,3,2,0.0,1,0.0,58.96431814455148,198.0834810983904,14,1,0.0,0,0,0,0,0.138,0.0,0.228,0.0,0.0,1,-1,0,-1,-1,0,165160.96,1013.4149581949954,14,0.3,CR,31.614230345213606,1.0,23.614230345213606,33.638554216867476,2.46928064085502,3.0832569469978695,2.8617348944616277,3.210064833111526,2.979432043555124,4.00823403109723,3.720255362800116,1.6043095619142975,1.728496448598514,2.0032144261231393,31554.841109450073,0.0,1.7375620651014807,1.7375620651014807,0.0,1.7121756566300101,1.7121756566300101,0.0,3.449737721731491,3.449737721731491,30287.039356475,-2.211225336780815e-05,-2.211225336780815e-05,-0.0,-0.0,-2.211225336780815e-05,-2.211225336780815e-05,-2.211225336780815e-05,1,0,6.28903301621223,0.0,107.94999999999999,0.0,346.015,346.015,1013.4149581949954,0.007206737189968348,0.007206737189968348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39999999999998,35.049999999999976,327.03,41.275,0.0,0.0,207.68910414909843,2276506891.935216,11456376.773840042,10961128.178880915,25.0,4.129024,0.0,0.0,0.0,0.0,0.0,2.291870802734711,27.92,11972494.636536893,11454934.742693326,0.0,44.540737377672,0.0,23.983473972592616,2,0.0,34.262105675132304,4.12536744492248,13.209844813622906,94.58793460887094,0.00028928508818927215,0.0,92.9522994315259,0.000338402328139918,0.0011411383287038956,0.0,114.767293773155,0.0,91.48390307888967,0.00019193312748971551,346.015,0.0,1013.4149581949954,37775.40808897213,0.0,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,61351.159999999996,1013.4149581949954,0.0,12.7,0.01651826889980557,150.96249999999998,319.18581360472297,0.0,80756.10807380639,1013.4149581949954,0.0,0.5519552930623335,0.66964889265342,1.7209776510422774
3,3,1,2-16R,4,0,High Strength Bars as Concrete Reinforcement Part 4: Control of Flexural Cracking,1963,Journal of the PCA Research and Development Laboratories,US,Portland Cement Association,Research and Development Laboratories,"Paul H. Kaar, Alan H. Mattock",7010.4,3657.6,3657.6,3657.6,406.4,406.4,"[2,7]","[3,11]",50.0,"[0,21.1]",0,27.92,"[1,152.4x304.8,0]",[14],2.291870802734711,"[0,0,0]",[0],31801.39132429875,"[0,0,0]",[0],"[1,3,0,0,0,38.1,0,0,0]",200000.0,2,655.0,"[12.7,12.7]","[327.03,365]","[4,4]","[34.925,34.925]",[0],[0],0.0,0.0,0,0,0.0,0.0,0.0,0,0,[0],[0],[0],[0],[0],1,2,4,1,3,2,0.0,1,0.0,76.77237182721741,258.4822451666737,14,1,0.0,0,0,0,0,0.169,0.0,0.303,135.0,258.1826581010427,1,-1,0,-1,-1,0,165160.96,1013.4149581949954,14,0.3,CR,31.614230345213606,1.0,23.614230345213606,33.638554216867476,2.46928064085502,3.0832569469978695,2.8617348944616277,3.210064833111526,2.979432043555124,4.00823403109723,3.720255362800116,1.6043095619142975,1.728496448598514,2.0032144261231393,31554.841109450073,0.0,1.7375620651014807,1.7375620651014807,0.0,1.7121756566300101,1.7121756566300101,0.0,3.449737721731491,3.449737721731491,30287.039356475,-2.211225336780815e-05,-2.211225336780815e-05,-0.0,-0.0,-2.211225336780815e-05,-2.211225336780815e-05,-2.211225336780815e-05,1,0,6.28903301621223,0.0,107.94999999999999,0.0,346.015,346.015,1013.4149581949954,0.007206737189968348,0.007206737189968348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39999999999998,35.049999999999976,327.03,41.275,0.0,0.0,207.68910414909843,2276506891.935216,11456376.773840042,10961128.178880915,25.0,4.129024,0.0,0.0,0.0,0.0,0.0,2.291870802734711,27.92,11972494.636536893,11454934.742693326,0.0,44.540737377672,0.0,23.983473972592616,2,0.0,34.262105675132304,4.12536744492248,13.209844813622906,94.58793460887094,0.0003766532549412408,0.0,94.06904342104488,0.00044873383704801986,0.0014899000083081343,0.0,114.76729377315456,0.0,91.48390307888991,0.00019193312748971543,346.015,0.0,1013.4149581949954,38229.252846312644,0.0,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,61351.159999999996,1013.4149581949954,0.0,12.7,0.01651826889980557,150.96249999999998,319.18581360472297,0.0,80756.10807380639,1013.4149581949954,0.0,0.5228856228878325,0.6036346479924869,2.2407371150845345
8,8,1,2-16R,3,0,High Strength Bars as Concrete Reinforcement Part 4: Control of Flexural Cracking,1963,Journal of the PCA Research and Development Laboratories,US,Portland Cement Association,Research and Development Laboratories,"Paul H. Kaar, Alan H. Mattock",7010.4,3657.6,3657.6,3657.6,406.4,406.4,"[2,7]","[3,11]",50.0,"[0,21.1]",0,27.92,"[1,152.4x304.8,0]",[14],2.291870802734711,"[0,0,0]",[0],31801.39132429875,"[0,0,0]",[0],"[1,3,0,0,0,38.1,0,0,0]",200000.0,2,655.0,"[12.7,12.7]","[327.03,365]","[4,4]","[34.925,34.925]",[0],[0],0.0,0.0,0,0,0.0,0.0,0.0,0,0,[0],[0],[0],[0],[0],1,2,4,1,3,1,0.0,1,0.0,58.96431814455148,198.0834810983904,14,1,0.0,0,0,0,0,0.1,0.0,0.151,0.0,0.0,1,-1,0,-1,-1,0,165160.96,1013.4149581949954,14,0.3,CR,31.614230345213606,1.0,23.614230345213606,33.638554216867476,2.46928064085502,3.0832569469978695,2.8617348944616277,3.210064833111526,2.979432043555124,4.00823403109723,3.720255362800116,1.6043095619142975,1.728496448598514,2.0032144261231393,31554.841109450073,0.0,1.7375620651014807,1.7375620651014807,0.0,1.7121756566300101,1.7121756566300101,0.0,3.449737721731491,3.449737721731491,30287.039356475,-2.211225336780815e-05,-2.211225336780815e-05,-0.0,-0.0,-2.211225336780815e-05,-2.211225336780815e-05,-2.211225336780815e-05,1,0,6.28903301621223,0.0,107.94999999999999,0.0,346.015,346.015,1013.4149581949954,0.007206737189968348,0.007206737189968348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39999999999998,35.049999999999976,327.03,41.275,0.0,0.0,207.68910414909843,2276506891.935216,11456376.773840042,10961128.178880915,25.0,4.129024,0.0,0.0,0.0,0.0,0.0,2.291870802734711,27.92,11972494.636536893,11454934.742693326,0.0,44.540737377672,0.0,23.983473972592616,2,0.0,34.262105675132304,4.12536744492248,13.209844813622906,94.58793460887094,0.00028928508818927215,0.0,92.9522994315259,0.000338402328139918,0.0011411383287038956,0.0,114.767293773155,0.0,91.48390307888967,0.00019193312748971551,346.015,0.0,1013.4149581949954,37775.40808897213,0.0,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,61351.159999999996,1013.4149581949954,0.0,12.7,0.01651826889980557,150.96249999999998,319.18581360472297,0.0,80756.10807380639,1013.4149581949954,0.0,0.5519552930623335,0.66964889265342,1.7209776510422774
9,9,1,2-16R,4,0,High Strength Bars as Concrete Reinforcement Part 4: Control of Flexural Cracking,1963,Journal of the PCA Research and Development Laboratories,US,Portland Cement Association,Research and Development Laboratories,"Paul H. Kaar, Alan H. Mattock",7010.4,3657.6,3657.6,3657.6,406.4,406.4,"[2,7]","[3,11]",50.0,"[0,21.1]",0,27.92,"[1,152.4x304.8,0]",[14],2.291870802734711,"[0,0,0]",[0],31801.39132429875,"[0,0,0]",[0],"[1,3,0,0,0,38.1,0,0,0]",200000.0,2,655.0,"[12.7,12.7]","[327.03,365]","[4,4]","[34.925,34.925]",[0],[0],0.0,0.0,0,0,0.0,0.0,0.0,0,0,[0],[0],[0],[0],[0],1,2,4,1,3,1,0.0,1,0.0,76.77237182721741,258.4822451666737,14,1,0.0,0,0,0,0,0.117,0.0,0.175,135.0,258.1826581010427,1,-1,0,-1,-1,0,165160.96,1013.4149581949954,14,0.3,CR,31.614230345213606,1.0,23.614230345213606,33.638554216867476,2.46928064085502,3.0832569469978695,2.8617348944616277,3.210064833111526,2.979432043555124,4.00823403109723,3.720255362800116,1.6043095619142975,1.728496448598514,2.0032144261231393,31554.841109450073,0.0,1.7375620651014807,1.7375620651014807,0.0,1.7121756566300101,1.7121756566300101,0.0,3.449737721731491,3.449737721731491,30287.039356475,-2.211225336780815e-05,-2.211225336780815e-05,-0.0,-0.0,-2.211225336780815e-05,-2.211225336780815e-05,-2.211225336780815e-05,1,0,6.28903301621223,0.0,107.94999999999999,0.0,346.015,346.015,1013.4149581949954,0.007206737189968348,0.007206737189968348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39999999999998,35.049999999999976,327.03,41.275,0.0,0.0,207.68910414909843,2276506891.935216,11456376.773840042,10961128.178880915,25.0,4.129024,0.0,0.0,0.0,0.0,0.0,2.291870802734711,27.92,11972494.636536893,11454934.742693326,0.0,44.540737377672,0.0,23.983473972592616,2,0.0,34.262105675132304,4.12536744492248,13.209844813622906,94.58793460887094,0.0003766532549412408,0.0,94.06904342104488,0.00044873383704801986,0.0014899000083081343,0.0,114.76729377315456,0.0,91.48390307888991,0.00019193312748971543,346.015,0.0,1013.4149581949954,38229.252846312644,0.0,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,61351.159999999996,1013.4149581949954,0.0,12.7,0.01651826889980557,150.96249999999998,319.18581360472297,0.0,80756.10807380639,1013.4149581949954,0.0,0.5228856228878325,0.6036346479924869,2.2407371150845345
14,14,1,2-16T,3,0,High Strength Bars as Concrete Reinforcement Part 4: Control of Flexural Cracking,1963,Journal of the PCA Research and Development Laboratories,US,Portland Cement Association,Research and Development Laboratories,"Paul H. Kaar, Alan H. Mattock",7010.4,3657.6,3657.6,3657.6,406.4,"[812.8 if 0<z<76.2,406.4 if 76.2<z<406.4]","[2,7]","[3,11]",50.0,"[0,21.1]",0,30.75,"[1,152.4x304.8,0]",[14],2.4947816930714213,"[0,0,0]",[0],32841.477681108096,"[0,0,0]",[0],"[1,3,0,0,0,38.1,0,0,0]",200000.0,2,655.0,"[12.7,12.7]","[327.03,365]","[4,4]","[34.925,34.925]",[0],[0],0.0,0.0,0,0,0.0,0.0,0.0,0,0,[0],[0],[0],[0],[0],1,2,4,1,3,2,0.0,1,0.0,66.27944780577747,215.08982554508447,14,1,0.0,0,0,0,0,0.166,0.0,0.303,0.0,0.0,1,-1,0,-1,-1,0,196128.63999999998,1013.4149581949954,14,0.3,CR,34.818681343671855,1.0,26.818681343671855,37.04819277108434,2.6878985196330203,3.3562332471914376,3.115098729216171,3.4942680755229265,3.243216200992848,4.363103221348869,4.049628347981022,1.7463471851499948,1.881528963743114,2.1805691104513194,32586.863872056332,0.0,1.624013114746502,1.624013114746502,0.0,1.6472819508431402,1.6472819508431402,0.0,3.2712950655896424,3.2712950655896424,31277.597791531516,-2.5830322758874133e-05,-2.5830322758874133e-05,-0.0,-0.0,-2.5830322758874133e-05,-2.5830322758874133e-05,-2.5830322758874133e-05,1,0,6.089859961296718,0.0,107.94999999999999,0.0,346.015,346.015,1013.4149581949954,0.005906088527935065,0.005906088527935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39999999999998,35.049999999999976,327.03,41.275,0.0,0.0,181.45935628899772,3002671959.687895,13348730.181219041,16547352.647420106,25.0,4.903216,0.0,0.0,0.0,0.0,0.0,2.4947816930714213,30.75,13969671.806062073,17317084.29232188,0.0,56.571978957820214,0.0,30.461834823441652,2,0.0,43.516906890630935,4.490607047528559,13.863170633011773,85.64350724464009,0.00029025592888728676,0.0,66.75397767292691,0.00024070901767743311,0.00122473391462865,0.0,141.06990051346781,0.0,66.17157100650911,0.00015619024217591163,346.015,0.0,1013.4149581949954,27128.410126277508,0.0,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,61351.159999999996,1013.4149581949954,0.0,12.7,0.01651826889980557,150.96249999999998,319.18581360472297,0.0,91415.87760415132,1013.4149581949954,0.0,0.5682084992437837,0.7107597163163402,1.5230735027274478
15,15,1,2-16T,4,0,High Strength Bars as Concrete Reinforcement Part 4: Control of Flexural Cracking,1963,Journal of the PCA Research and Development Laboratories,US,Portland Cement Association,Research and Development Laboratories,"Paul H. Kaar, Alan H. Mattock",7010.4,3657.6,3657.6,3657.6,406.4,"[812.8 if 0<z<76.2,406.4 if 76.2<z<406.4]","[2,7]","[3,11]",50.0,"[0,21.1]",0,30.75,"[1,152.4x304.8,0]",[14],2.4947816930714213,"[0,0,0]",[0],32841.477681108096,"[0,0,0]",[0],"[1,3,0,0,0,38.1,0,0,0]",200000.0,2,655.0,"[12.7,12.7]","[327.03,365]","[4,4]","[34.925,34.925]",[0],[0],0.0,0.0,0,0,0.0,0.0,0.0,0,0,[0],[0],[0],[0],[0],1,2,4,1,3,2,0.0,1,0.0,86.5615297011458,281.1877230395622,14,1,0.0,0,0,0,0,0.207,0.0,0.344,122.0,231.3220122768291,1,-1,0,-1,-1,0,196128.63999999998,1013.4149581949954,14,0.3,CR,34.818681343671855,1.0,26.818681343671855,37.04819277108434,2.6878985196330203,3.3562332471914376,3.115098729216171,3.4942680755229265,3.243216200992848,4.363103221348869,4.049628347981022,1.7463471851499948,1.881528963743114,2.1805691104513194,32586.863872056332,0.0,1.624013114746502,1.624013114746502,0.0,1.6472819508431402,1.6472819508431402,0.0,3.2712950655896424,3.2712950655896424,31277.597791531516,-2.5830322758874133e-05,-2.5830322758874133e-05,-0.0,-0.0,-2.5830322758874133e-05,-2.5830322758874133e-05,-2.5830322758874133e-05,1,0,6.089859961296718,0.0,107.94999999999999,0.0,346.015,346.015,1013.4149581949954,0.005906088527935065,0.005906088527935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39999999999998,35.049999999999976,327.03,41.275,0.0,0.0,181.45935628899772,3002671959.687895,13348730.181219041,16547352.647420106,25.0,4.903216,0.0,0.0,0.0,0.0,0.0,2.4947816930714213,30.75,13969671.806062073,17317084.29232188,0.0,56.571978957820214,0.0,30.461834823441652,2,0.0,43.516906890630935,4.490607047528559,13.863170633011773,85.64350724464009,0.00037907674310950476,0.0,67.28972807652514,0.00031777616035117816,0.0016014503733011755,0.0,141.06990051346781,0.0,66.17157100650911,0.00015619024217591163,346.015,0.0,1013.4149581949954,27346.13909029983,0.0,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,61351.159999999996,1013.4149581949954,0.0,12.7,0.01651826889980557,150.96249999999998,319.18581360472297,0.0,91415.87760415132,1013.4149581949954,0.0,0.5274033318281851,0.6232215551910462,1.9891471128381657
16,16,1,2-16T,5,0,High Strength Bars as Concrete Reinforcement Part 4: Control of Flexural Cracking,1963,Journal of the PCA Research and Development Laboratories,US,Portland Cement Association,Research and Development Laboratories,"Paul H. Kaar, Alan H. Mattock",7010.4,3657.6,3657.6,3657.6,406.4,"[812.8 if 0<z<76.2,406.4 if 76.2<z<406.4]","[2,7]","[3,11]",50.0,"[0,21.1]",0,30.75,"[1,152.4x304.8,0]",[14],2.4947816930714213,"[0,0,0]",[0],32841.477681108096,"[0,0,0]",[0],"[1,3,0,0,0,38.1,0,0,0]",200000.0,2,655.0,"[12.7,12.7]","[327.03,365]","[4,4]","[34.925,34.925]",[0],[0],0.0,0.0,0,0,0.0,0.0,0.0,0,0,[0],[0],[0],[0],[0],1,2,4,1,3,2,0.0,1,0.0,104.67069320375653,340.32586687715127,14,1,0.0,0,0,0,0,0.256,0.0,0.446,0.0,0.0,1,-1,0,-1,-1,0,196128.63999999998,1013.4149581949954,14,0.3,CR,34.818681343671855,1.0,26.818681343671855,37.04819277108434,2.6878985196330203,3.3562332471914376,3.115098729216171,3.4942680755229265,3.243216200992848,4.363103221348869,4.049628347981022,1.7463471851499948,1.881528963743114,2.1805691104513194,32586.863872056332,0.0,1.624013114746502,1.624013114746502,0.0,1.6472819508431402,1.6472819508431402,0.0,3.2712950655896424,3.2712950655896424,31277.597791531516,-2.5830322758874133e-05,-2.5830322758874133e-05,-0.0,-0.0,-2.5830322758874133e-05,-2.5830322758874133e-05,-2.5830322758874133e-05,1,0,6.089859961296718,0.0,107.94999999999999,0.0,346.015,346.015,1013.4149581949954,0.005906088527935065,0.005906088527935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39999999999998,35.049999999999976,327.03,41.275,0.0,0.0,181.45935628899772,3002671959.687895,13348730.181219041,16547352.647420106,25.0,4.903216,0.0,0.0,0.0,0.0,0.0,2.4947816930714213,30.75,13969671.806062073,17317084.29232188,0.0,56.571978957820214,0.0,30.461834823441652,2,0.0,43.516906890630935,4.490607047528559,13.863170633011773,85.64350724464009,0.0004583817501340781,0.0,67.78239573888878,0.0003880675683090039,0.0019386524899242855,0.0,141.06990051346781,0.0,66.17157100650908,0.00015619024217591157,346.015,0.0,1013.4149581949954,27546.35922828442,0.0,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,61351.159999999996,1013.4149581949954,0.0,12.7,0.01651826889980557,150.96249999999998,319.18581360472297,0.0,91415.87760415132,1013.4149581949954,0.0,0.5145734340393737,0.5880997409820841,2.405287983054968
21,21,1,2-16T,3,0,High Strength Bars as Concrete Reinforcement Part 4: Control of Flexural Cracking,1963,Journal of the PCA Research and Development Laboratories,US,Portland Cement Association,Research and Development Laboratories,"Paul H. Kaar, Alan H. Mattock",7010.4,3657.6,3657.6,3657.6,406.4,"[812.8 if 0<z<76.2,406.4 if 76.2<z<406.4]","[2,7]","[3,11]",50.0,"[0,21.1]",0,30.75,"[1,152.4x304.8,0]",[14],2.4947816930714213,"[0,0,0]",[0],32841.477681108096,"[0,0,0]",[0],"[1,3,0,0,0,38.1,0,0,0]",200000.0,2,655.0,"[12.7,12.7]","[327.03,365]","[4,4]","[34.925,34.925]",[0],[0],0.0,0.0,0,0,0.0,0.0,0.0,0,0,[0],[0],[0],[0],[0],1,2,4,1,3,1,0.0,1,0.0,66.27944780577747,215.08982554508447,14,1,0.0,0,0,0,0,0.12,0.0,0.197,0.0,0.0,1,-1,0,-1,-1,0,196128.63999999998,1013.4149581949954,14,0.3,CR,34.818681343671855,1.0,26.818681343671855,37.04819277108434,2.6878985196330203,3.3562332471914376,3.115098729216171,3.4942680755229265,3.243216200992848,4.363103221348869,4.049628347981022,1.7463471851499948,1.881528963743114,2.1805691104513194,32586.863872056332,0.0,1.624013114746502,1.624013114746502,0.0,1.6472819508431402,1.6472819508431402,0.0,3.2712950655896424,3.2712950655896424,31277.597791531516,-2.5830322758874133e-05,-2.5830322758874133e-05,-0.0,-0.0,-2.5830322758874133e-05,-2.5830322758874133e-05,-2.5830322758874133e-05,1,0,6.089859961296718,0.0,107.94999999999999,0.0,346.015,346.015,1013.4149581949954,0.005906088527935065,0.005906088527935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39999999999998,35.049999999999976,327.03,41.275,0.0,0.0,181.45935628899772,3002671959.687895,13348730.181219041,16547352.647420106,25.0,4.903216,0.0,0.0,0.0,0.0,0.0,2.4947816930714213,30.75,13969671.806062073,17317084.29232188,0.0,56.571978957820214,0.0,30.461834823441652,2,0.0,43.516906890630935,4.490607047528559,13.863170633011773,85.64350724464009,0.00029025592888728676,0.0,66.75397767292691,0.00024070901767743311,0.00122473391462865,0.0,141.06990051346781,0.0,66.17157100650911,0.00015619024217591163,346.015,0.0,1013.4149581949954,27128.410126277508,0.0,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,61351.159999999996,1013.4149581949954,0.0,12.7,0.01651826889980557,150.96249999999998,319.18581360472297,0.0,91415.87760415132,1013.4149581949954,0.0,0.5682084992437837,0.7107597163163402,1.5230735027274478
22,22,1,2-16T,4,0,High Strength Bars as Concrete Reinforcement Part 4: Control of Flexural Cracking,1963,Journal of the PCA Research and Development Laboratories,US,Portland Cement Association,Research and Development Laboratories,"Paul H. Kaar, Alan H. Mattock",7010.4,3657.6,3657.6,3657.6,406.4,"[812.8 if 0<z<76.2,406.4 if 76.2<z<406.4]","[2,7]","[3,11]",50.0,"[0,21.1]",0,30.75,"[1,152.4x304.8,0]",[14],2.4947816930714213,"[0,0,0]",[0],32841.477681108096,"[0,0,0]",[0],"[1,3,0,0,0,38.1,0,0,0]",200000.0,2,655.0,"[12.7,12.7]","[327.03,365]","[4,4]","[34.925,34.925]",[0],[0],0.0,0.0,0,0,0.0,0.0,0.0,0,0,[0],[0],[0],[0],[0],1,2,4,1,3,1,0.0,1,0.0,86.5615297011458,281.1877230395622,14,1,0.0,0,0,0,0,0.141,0.0,0.305,122.0,231.3220122768291,1,-1,0,-1,-1,0,196128.63999999998,1013.4149581949954,14,0.3,CR,34.818681343671855,1.0,26.818681343671855,37.04819277108434,2.6878985196330203,3.3562332471914376,3.115098729216171,3.4942680755229265,3.243216200992848,4.363103221348869,4.049628347981022,1.7463471851499948,1.881528963743114,2.1805691104513194,32586.863872056332,0.0,1.624013114746502,1.624013114746502,0.0,1.6472819508431402,1.6472819508431402,0.0,3.2712950655896424,3.2712950655896424,31277.597791531516,-2.5830322758874133e-05,-2.5830322758874133e-05,-0.0,-0.0,-2.5830322758874133e-05,-2.5830322758874133e-05,-2.5830322758874133e-05,1,0,6.089859961296718,0.0,107.94999999999999,0.0,346.015,346.015,1013.4149581949954,0.005906088527935065,0.005906088527935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39999999999998,35.049999999999976,327.03,41.275,0.0,0.0,181.45935628899772,3002671959.687895,13348730.181219041,16547352.647420106,25.0,4.903216,0.0,0.0,0.0,0.0,0.0,2.4947816930714213,30.75,13969671.806062073,17317084.29232188,0.0,56.571978957820214,0.0,30.461834823441652,2,0.0,43.516906890630935,4.490607047528559,13.863170633011773,85.64350724464009,0.00037907674310950476,0.0,67.28972807652514,0.00031777616035117816,0.0016014503733011755,0.0,141.06990051346781,0.0,66.17157100650911,0.00015619024217591163,346.015,0.0,1013.4149581949954,27346.13909029983,0.0,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,58062.36800000001,1013.4149581949954,0.0,12.7,0.017453903330208565,142.87,61351.159999999996,1013.4149581949954,0.0,12.7,0.01651826889980557,150.96249999999998,319.18581360472297,0.0,91415.87760415132,1013.4149581949954,0.0,0.5274033318281851,0.6232215551910462,1.9891471128381657
