,meas_wmax,wmax_095,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
0,0.228,0.12426864149387451,1,2-16R,3,2,1.7209776510422774,35.049999999999976,198.0834810983904,12.7,0.0174539033302085,2,2,1,1
1,0.303,0.1963419106480254,1,2-16R,4,2,2.2407371150845345,35.049999999999976,258.4822451666737,12.7,0.0174539033302085,2,2,1,1
2,0.151,0.12426864149387451,1,2-16R,3,1,1.7209776510422774,35.049999999999976,198.0834810983904,12.7,0.0174539033302085,2,2,1,1
3,0.175,0.1963419106480254,1,2-16R,4,1,2.2407371150845345,35.049999999999976,258.4822451666737,12.7,0.0174539033302085,2,2,1,1
4,0.303,0.14019306631421483,1,2-16T,3,2,1.5230735027274478,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
5,0.344,0.22499573904812845,1,2-16T,4,2,1.9891471128381657,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
6,0.446,0.3045206274725426,1,2-16T,5,2,2.405287983054968,35.049999999999976,340.32586687715127,12.7,0.0174539033302085,2,2,1,1
7,0.197,0.14019306631421483,1,2-16T,3,1,1.5230735027274478,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
8,0.305,0.22499573904812845,1,2-16T,4,1,1.9891471128381657,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
9,0.356,0.3045206274725426,1,2-16T,5,1,2.405287983054968,35.049999999999976,340.32586687715127,12.7,0.0174539033302085,2,2,1,1
10,0.252,0.134540301983706,1,2-24R,2,2,1.2711711495919569,35.049999999999976,197.3080003455484,12.7,0.0153020522347034,1,2,1,1
11,0.391,0.28930368198937517,1,2-24R,3,2,2.109796622656963,35.049999999999976,328.63244857749464,12.7,0.0153020522347034,2,2,1,1
12,0.161,0.134540301983706,1,2-24R,2,1,1.2711711495919569,35.049999999999976,197.3080003455484,12.7,0.0153020522347034,1,2,1,1
13,0.318,0.28930368198937517,1,2-24R,3,1,2.109796622656963,35.049999999999976,328.63244857749464,12.7,0.0153020522347034,2,2,1,1
