,meas_wmax,wmax_002,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
0,0.228,0.119633032799705,1,2-16R,3,2,0.0,35.049999999999976,198.0834810983904,12.7,0.0174539033302085,2,2,1,1
1,0.303,0.1852926365319513,1,2-16R,4,2,0.0,35.049999999999976,258.4822451666737,12.7,0.0174539033302085,2,2,1,1
2,0.151,0.1036563093635288,1,2-16R,3,1,0.0,35.049999999999976,198.0834810983904,12.7,0.0174539033302085,2,2,1,1
3,0.175,0.16045986336920762,1,2-16R,4,1,0.0,35.049999999999976,258.4822451666737,12.7,0.0174539033302085,2,2,1,1
4,0.303,0.13289991990960565,1,2-16T,3,2,0.0,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
5,0.344,0.20629705162113662,1,2-16T,4,2,0.0,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
6,0.446,0.27199480866689424,1,2-16T,5,2,0.0,35.049999999999976,340.32586687715127,12.7,0.0174539033302085,2,2,1,1
7,0.197,0.11650967211118395,1,2-16T,3,1,0.0,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
8,0.305,0.18081523861136592,1,2-16T,4,1,0.0,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
9,0.356,0.2383497742834444,1,2-16T,5,1,0.0,35.049999999999976,340.32586687715127,12.7,0.0174539033302085,2,2,1,1
10,0.252,0.1213329315122048,1,2-24R,2,2,0.0,35.049999999999976,197.3080003455484,12.7,0.0153020522347034,1,2,1,1
11,0.391,0.27396236129178475,1,2-24R,3,2,0.0,35.049999999999976,328.63244857749464,12.7,0.0153020522347034,2,2,1,1
12,0.161,0.1058343067466324,1,2-24R,2,1,0.0,35.049999999999976,197.3080003455484,12.7,0.0153020522347034,1,2,1,1
13,0.318,0.2387729750218411,1,2-24R,3,1,0.0,35.049999999999976,328.63244857749464,12.7,0.0153020522347034,2,2,1,1
14,0.148,0.09196047679873229,1,2-32R1,2,2,0.0,35.00000000000002,157.3675700083816,12.7,0.0249525718711917,2,2,1,1
15,0.251,0.19712899479853088,1,2-32R1,3,2,0.0,35.00000000000002,265.04735031747714,12.7,0.0249525718711917,2,2,1,1
16,0.137,0.07886898975903472,1,2-32R1,2,1,0.0,35.00000000000002,157.3675700083816,12.7,0.0249525718711917,2,2,1,1
17,0.214,0.16884316301936353,1,2-32R1,3,1,0.0,35.00000000000002,265.04735031747714,12.7,0.0249525718711917,2,2,1,1
18,0.279,0.11032970832812317,1,2-4.75T,4,2,0.0,35.17999999999997,191.1045215188624,12.7,0.0383649706486183,2,2,1,1
19,0.392,0.15938371719743888,1,2-4.75T,5,2,0.0,35.17999999999997,255.8974991437278,12.7,0.0383649706486183,2,2,1,1
20,0.163,0.09770125553573156,1,2-4.75T,4,1,0.0,35.17999999999997,191.1045215188624,12.7,0.0383649706486183,2,2,1,1
21,0.25,0.14111636465549057,1,2-4.75T,5,1,0.0,35.17999999999997,255.8974991437278,12.7,0.0383649706486183,2,2,1,1
22,0.188,0.10815664526613526,1,2-8R,2,2,0.0,35.049999999999976,186.8787630380614,12.7,0.0349078066604171,2,2,1,1
23,0.254,0.15894197348792566,1,2-8R,3,2,0.0,35.049999999999976,249.3760073123149,12.7,0.0349078066604171,2,2,1,1
24,0.124,0.0921891774982764,1,2-8R,2,1,0.0,35.049999999999976,186.8787630380614,12.7,0.0349078066604171,2,2,1,1
25,0.199,0.13532122551482909,1,2-8R,3,1,0.0,35.049999999999976,249.3760073123149,12.7,0.0349078066604171,2,2,1,1
26,0.176,0.10386577163200689,1,2-8T,3,2,0.0,35.049999999999976,169.45081375073346,12.7,0.0349078066604171,2,2,1,1
27,0.275,0.14802833807112484,1,2-8T,4,2,0.0,35.049999999999976,222.84963810990325,12.7,0.0349078066604171,2,2,1,1
28,0.38,0.1987862068955829,1,2-8T,5,2,0.0,35.049999999999976,284.1894143476512,12.7,0.0349078066604171,2,2,1,1
29,0.164,0.09090064005585317,1,2-8T,3,1,0.0,35.049999999999976,169.45081375073346,12.7,0.0349078066604171,2,2,1,1
30,0.202,0.12951950635198484,1,2-8T,4,1,0.0,35.049999999999976,222.84963810990325,12.7,0.0349078066604171,2,2,1,1
31,0.301,0.17388139344573003,1,2-8T,5,1,0.0,35.049999999999976,284.1894143476512,12.7,0.0349078066604171,2,2,1,1
32,0.305,0.16705638713964474,1,3-S1,3,1,0.0,41.274999999999984,264.92036985274274,19.05,0.0103594286329902,2,2,1,1
33,0.406,0.12487815519826692,1,3-S2,3,2,0.0,44.44999999999998,197.36542245722396,12.700000000000005,0.0087266462599716,1,2,1,1
34,0.255,0.08780266449056731,1,3-S2,3,1,0.0,44.44999999999998,197.36542245722396,12.700000000000005,0.0087266462599716,1,2,1,1
35,0.358,0.1414755696673713,1,3-S2,4,1,0.0,44.44999999999998,270.80813216176665,12.700000000000005,0.0087266462599716,1,2,1,1
36,0.115,0.12467811388748308,2,R17,3,1,0.0,30.0,208.13647703053488,16.0,0.028519422670886,2,2,1,1
37,0.13,0.16657469659896867,2,R17,4,1,0.0,30.0,260.97317682222905,16.0,0.028519422670886,2,2,1,1
38,0.15,0.2087678824446969,2,R17,5,1,0.0,30.0,314.18392933486166,16.0,0.028519422670886,2,2,1,1
39,0.185,0.2087678824446969,2,R17,6,1,0.0,30.0,314.18392933486166,16.0,0.028519422670886,2,2,14,1
40,0.115,0.13609712896585277,2,R17,3,2,0.0,30.0,208.13647703053488,16.0,0.028519422670886,2,2,1,1
41,0.13,0.18191515437695105,2,R17,4,2,0.0,30.0,260.97317682222905,16.0,0.028519422670886,2,2,1,1
42,0.15,0.22810683214978753,2,R17,5,2,0.0,30.0,314.18392933486166,16.0,0.028519422670886,2,2,1,1
43,0.165,0.22810683214978753,2,R17,6,2,0.0,30.0,314.18392933486166,16.0,0.028519422670886,2,2,14,1
44,0.125,0.06369368873391489,2,R18,3,1,0.0,20.0,191.1342290475247,12.341463414634148,0.0157702964555201,2,2,1,1
45,0.135,0.09269967555847544,2,R18,4,1,0.0,20.0,239.1887328785413,12.341463414634148,0.0157702964555201,2,2,1,1
46,0.21,0.12179694056498266,2,R18,5,1,0.0,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,1,1
47,0.235,0.12179694056498266,2,R18,6,1,0.0,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,14,1
48,0.275,0.15096031300509014,2,R18,7,1,0.0,20.0,335.7097043010754,12.341463414634148,0.0157702964555201,2,2,1,1
49,0.125,0.09602298895774392,2,R18,3,2,0.0,20.0,191.1342290475247,12.341463414634148,0.0157702964555201,2,2,1,1
50,0.125,0.13977004607105842,2,R18,4,2,0.0,20.0,239.1887328785413,12.341463414634148,0.0157702964555201,2,2,1,1
51,0.185,0.1836671018483625,2,R18,5,2,0.0,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,1,1
52,0.168,0.1836671018483625,2,R18,6,2,0.0,20.0,287.3944581718916,12.341463414634148,0.0157702964555201,2,2,14,1
53,0.2,0.22767691344794846,2,R18,7,2,0.0,20.0,335.7097043010754,12.341463414634148,0.0157702964555201,2,2,1,1
54,0.085,0.0675068700987729,2,R19,1,1,0.0,33.0,154.2845604234408,10.0,0.0147078307752331,1,2,1,1
55,0.115,0.11581548245351088,2,R19,2,1,0.0,33.0,206.02661947878133,10.0,0.0147078307752331,2,2,1,1
56,0.135,0.16428648927083964,2,R19,3,1,0.0,33.0,257.94261488758053,10.0,0.0147078307752331,2,2,1,1
57,0.2,0.21293114545120612,2,R19,4,1,0.0,33.0,310.0446014718505,10.0,0.0147078307752331,2,2,1,1
58,0.215,0.21293114545120612,2,R19,5,1,0.0,33.0,310.0446014718505,10.0,0.0147078307752331,2,2,14,1
59,0.115,0.12542660113914492,2,R19,2,2,0.0,33.0,206.02661947878133,10.0,0.0147078307752331,2,2,1,1
60,0.15,0.1779589638024606,2,R19,3,2,0.0,33.0,257.94261488758053,10.0,0.0147078307752331,2,2,1,1
61,0.2,0.23070450850748692,2,R19,4,2,0.0,33.0,310.0446014718505,10.0,0.0147078307752331,2,2,1,1
62,0.225,0.23070450850748692,2,R19,5,2,0.0,33.0,310.0446014718505,10.0,0.0147078307752331,2,2,14,1
63,0.1,0.0839201988944714,2,R21,3,1,0.0,19.0,196.24104766651945,21.33333333333333,0.0264772911709954,2,2,1,1
64,0.14,0.11221897311999965,2,R21,4,1,0.0,19.0,246.1028435943572,21.33333333333333,0.0264772911709954,2,2,1,1
65,0.2,0.1407437001705405,2,R21,5,1,0.0,19.0,296.3627632557641,21.33333333333333,0.0264772911709954,2,2,1,1
66,0.19,0.1407437001705405,2,R21,6,1,0.0,19.0,296.3627632557641,21.33333333333333,0.0264772911709954,2,2,14,1
67,0.275,0.16952557426876358,2,R21,7,1,0.0,19.0,347.07577016090784,21.33333333333333,0.0264772911709954,2,2,1,1
68,0.15,0.1299977945554259,2,R21,3,2,0.0,19.0,196.24104766651945,21.33333333333333,0.0264772911709954,2,2,1,1
69,0.185,0.17392536733471345,2,R21,4,2,0.0,19.0,246.1028435943572,21.33333333333333,0.0264772911709954,2,2,1,1
70,0.2,0.21825776268040376,2,R21,5,2,0.0,19.0,296.3627632557641,21.33333333333333,0.0264772911709954,2,2,1,1
71,0.25,0.21825776268040376,2,R21,6,2,0.0,19.0,296.3627632557641,21.33333333333333,0.0264772911709954,2,2,14,1
72,0.25,0.2630509461207269,2,R21,7,2,0.0,19.0,347.07577016090784,21.33333333333333,0.0264772911709954,2,2,1,1
73,0.16,0.1655008115993917,2,R25,3,1,0.0,35.0,194.6850029938567,16.0,0.021795331146856,2,2,1,1
74,0.185,0.218079000217264,2,R25,4,1,0.0,35.0,243.86736506324516,16.0,0.021795331146856,2,2,1,1
75,0.25,0.27092142433911665,2,R25,5,1,0.0,35.0,293.2968966637636,16.0,0.021795331146856,2,2,1,1
76,0.25,0.27092142433911665,2,R25,6,1,0.0,35.0,293.2968966637636,16.0,0.021795331146856,2,2,14,1
77,0.275,0.32408036671473506,2,R25,7,1,0.0,35.0,343.0225037999271,16.0,0.021795331146856,2,2,1,1
78,0.21,0.23981341486232355,2,R25,4,2,0.0,35.0,243.86736506324516,16.0,0.021795331146856,2,2,1,1
79,0.25,0.2980595206125898,2,R25,5,2,0.0,35.0,293.2968966637636,16.0,0.021795331146856,2,2,1,1
80,0.25,0.2980595206125898,2,R25,6,2,0.0,35.0,293.2968966637636,16.0,0.021795331146856,2,2,14,1
81,0.325,0.35671754120826044,2,R25,7,2,0.0,35.0,343.0225037999271,16.0,0.021795331146856,2,2,1,1
82,0.16,0.16586198423978557,2,R26,3,1,0.0,35.0,194.7250520952012,16.0,0.021795331146856,2,2,1,1
83,0.185,0.2184550121292419,2,R26,4,1,0.0,35.0,243.92168385510388,16.0,0.021795331146856,2,2,1,1
84,0.25,0.2713146584896929,2,R26,5,1,0.0,35.0,293.3677161774819,16.0,0.021795331146856,2,2,1,1
85,0.25,0.2713146584896929,2,R26,6,1,0.0,35.0,293.3677161774819,16.0,0.021795331146856,2,2,14,1
86,0.275,0.32449362548087923,2,R26,7,1,0.0,35.0,343.11244777833934,16.0,0.021795331146856,2,2,1,1
87,0.21,0.2402425098903264,2,R26,4,2,0.0,35.0,243.92168385510388,16.0,0.021795331146856,2,2,1,1
88,0.25,0.2985127904982775,2,R26,5,2,0.0,35.0,293.3677161774819,16.0,0.021795331146856,2,2,1,1
89,0.25,0.2985127904982775,2,R26,6,2,0.0,35.0,293.3677161774819,16.0,0.021795331146856,2,2,14,1
90,0.325,0.35719877314017706,2,R26,7,2,0.0,35.0,343.11244777833934,16.0,0.021795331146856,2,2,1,1
91,0.2,0.20591766506536963,2,R29,3,1,0.0,35.0,242.293823844099,16.0,0.021795331146856,2,2,1,1
92,0.3,0.2582678296877331,2,R29,4,1,0.0,35.0,291.2509232706112,16.0,0.021795331146856,2,2,1,1
93,0.34,0.2582678296877331,2,R29,5,1,0.0,35.0,291.2509232706112,16.0,0.021795331146856,2,2,14,1
94,0.165,0.16872078939704657,2,R29,2,2,0.0,35.0,193.5223701072042,16.0,0.021795331146856,2,2,1,1
95,0.235,0.22601903728847625,2,R29,3,2,0.0,35.0,242.293823844099,16.0,0.021795331146856,2,2,1,1
96,0.325,0.2835773886207003,2,R29,4,2,0.0,35.0,291.2509232706112,16.0,0.021795331146856,2,2,1,1
97,0.35,0.2835773886207003,2,R29,5,2,0.0,35.0,291.2509232706112,16.0,0.021795331146856,2,2,14,1
98,0.3,0.14759508951125755,2,R33,3,1,0.0,33.0,194.3976057911665,16.0,0.022155584554242,2,2,1,1
99,0.36,0.19349113224226555,2,R33,4,1,0.0,33.0,243.54623182135555,16.0,0.022155584554242,2,2,1,1
100,0.4,0.23963676980604545,2,R33,5,1,0.0,33.0,292.96214109351973,16.0,0.022155584554242,2,2,1,1
101,0.425,0.23963676980604545,2,R33,6,1,0.0,33.0,292.96214109351973,16.0,0.022155584554242,2,2,14,1
102,0.25,0.17924635008982642,2,R33,3,2,0.0,33.0,194.3976057911665,16.0,0.022155584554242,2,2,1,1
103,0.325,0.23509060929826076,2,R33,4,2,0.0,33.0,243.54623182135555,16.0,0.022155584554242,2,2,1,1
104,0.375,0.2912963731003679,2,R33,5,2,0.0,33.0,292.96214109351973,16.0,0.022155584554242,2,2,1,1
105,0.45,0.2912963731003679,2,R33,6,2,0.0,33.0,292.96214109351973,16.0,0.022155584554242,2,2,14,1
106,0.5,0.34792955611511484,2,R33,7,2,0.0,33.0,342.69782741830073,16.0,0.022155584554242,2,2,1,1
107,0.16,0.18166729306971355,2,R49,3,2,0.0,33.0,194.66551485393805,16.0,0.022155584554242,2,2,1,1
108,0.215,0.23764688754039254,2,R49,4,2,0.0,33.0,243.9101716860852,16.0,0.022155584554242,2,2,1,1
109,0.4,0.2940095425558863,2,R49,5,2,0.0,33.0,293.4376437333642,16.0,0.022155584554242,2,2,1,1
110,0.4,0.2940095425558863,2,R49,6,2,0.0,33.0,293.4376437333642,16.0,0.022155584554242,2,2,14,1
111,0.425,0.3508252871581947,2,R49,7,2,0.0,33.0,343.3034025241195,16.0,0.022155584554242,2,2,1,1
112,0.115,0.16994567720610876,2,R49,3,1,0.0,33.0,194.66551485393805,16.0,0.022155584554242,2,2,1,1
113,0.175,0.2222074835335212,2,R49,4,1,0.0,33.0,243.9101716860852,16.0,0.022155584554242,2,2,1,1
