,meas_wmax,wmax_053,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
0,0.228,0.17091713379996396,1,2-16R,3,2,0.0,35.049999999999976,198.0834810983904,12.7,0.0174539033302085,2,2,1,1
1,0.303,0.22322290077347376,1,2-16R,4,2,0.0,35.049999999999976,258.4822451666737,12.7,0.0174539033302085,2,2,1,1
2,0.151,0.12433211034088683,1,2-16R,3,1,0.0,35.049999999999976,198.0834810983904,12.7,0.0174539033302085,2,2,1,1
3,0.175,0.16217242746608027,1,2-16R,4,1,0.0,35.049999999999976,258.4822451666737,12.7,0.0174539033302085,2,2,1,1
4,0.303,0.1822369626164658,1,2-16T,3,2,0.0,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
5,0.344,0.23832046852120836,1,2-16T,4,2,0.0,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
6,0.446,0.2885339113828604,1,2-16T,5,2,0.0,35.049999999999976,340.32586687715127,12.7,0.0174539033302085,2,2,1,1
7,0.197,0.13626021129004845,1,2-16T,3,1,0.0,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
8,0.305,0.17810277088880194,1,2-16T,4,1,0.0,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
9,0.356,0.2155262580246579,1,2-16T,5,1,0.0,35.049999999999976,340.32586687715127,12.7,0.0174539033302085,2,2,1,1
10,0.252,0.19289324560487967,1,2-24R,2,2,0.0,35.049999999999976,197.3080003455484,12.7,0.0153020522347034,1,2,1,1
11,0.391,0.3216882094489536,1,2-24R,3,2,0.0,35.049999999999976,328.63244857749464,12.7,0.0153020522347034,2,2,1,1
12,0.161,0.14250910520066942,1,2-24R,2,1,0.0,35.049999999999976,197.3080003455484,12.7,0.0153020522347034,1,2,1,1
13,0.318,0.23720754271248765,1,2-24R,3,1,0.0,35.049999999999976,328.63244857749464,12.7,0.0153020522347034,2,2,1,1
14,0.148,0.11070595739819797,1,2-32R1,2,2,0.0,35.00000000000002,157.3675700083816,12.7,0.0249525718711917,2,2,1,1
