,meas_wmax,wmax_012,EPID,ELID,LOADID,locw,k1,cy,sigs,phi_eq_MC2020,rhoeff_MC2020,CS,epsin,Nrep,t
0,0.228,0.13061771153611396,1,2-16R,3,2,0.0,35.049999999999976,198.0834810983904,12.7,0.0174539033302085,2,2,1,1
1,0.303,0.18325371531665627,1,2-16R,4,2,0.0,35.049999999999976,258.4822451666737,12.7,0.0174539033302085,2,2,1,1
2,0.151,0.13061771153611396,1,2-16R,3,1,0.0,35.049999999999976,198.0834810983904,12.7,0.0174539033302085,2,2,1,1
3,0.175,0.18325371531665627,1,2-16R,4,1,0.0,35.049999999999976,258.4822451666737,12.7,0.0174539033302085,2,2,1,1
4,0.303,0.15083183438087625,1,2-16T,3,2,0.0,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
5,0.344,0.21480537924157356,1,2-16T,4,2,0.0,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
6,0.446,0.272042853369831,1,2-16T,5,2,0.0,35.049999999999976,340.32586687715127,12.7,0.0174539033302085,2,2,1,1
7,0.197,0.15083183438087625,1,2-16T,3,1,0.0,35.049999999999976,215.08982554508447,12.7,0.0174539033302085,2,2,1,1
8,0.305,0.21480537924157356,1,2-16T,4,1,0.0,35.049999999999976,281.1877230395622,12.7,0.0174539033302085,2,2,1,1
9,0.356,0.272042853369831,1,2-16T,5,1,0.0,35.049999999999976,340.32586687715127,12.7,0.0174539033302085,2,2,1,1
10,0.252,0.169694702114567,1,2-24R,2,2,0.0,35.049999999999976,197.3080003455484,12.7,0.0153020522347034,1,2,1,1
11,0.391,0.3035627620777644,1,2-24R,3,2,0.0,35.049999999999976,328.63244857749464,12.7,0.0153020522347034,2,2,1,1
12,0.161,0.169694702114567,1,2-24R,2,1,0.0,35.049999999999976,197.3080003455484,12.7,0.0153020522347034,1,2,1,1
13,0.318,0.3035627620777644,1,2-24R,3,1,0.0,35.049999999999976,328.63244857749464,12.7,0.0153020522347034,2,2,1,1
14,0.148,0.08901178752187251,1,2-32R1,2,2,0.0,35.00000000000002,157.3675700083816,12.7,0.0249525718711917,2,2,1,1
15,0.251,0.17030098243241262,1,2-32R1,3,2,0.0,35.00000000000002,265.04735031747714,12.7,0.0249525718711917,2,2,1,1
16,0.137,0.08901178752187251,1,2-32R1,2,1,0.0,35.00000000000002,157.3675700083816,12.7,0.0249525718711917,2,2,1,1
